reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
13,2002-12-01,49303415000.0,-0.185,,-9132369423.0,,-7.7625,,0.963,0.971,0.06,0.0,36782000.0
13,2003-01-01,49303415000.0,-0.13,0.094,-6413925517.0,4662294094.0,-5.4518,3.9816,0.963,0.971,0.12,0.77,36782000.0
13,2003-01-31,49303415000.0,-0.052,,-2569792180.0,,-2.1843,,0.963,0.971,0.11,0.0,36782000.0
13,2003-03-03,49303415000.0,0.022,,1078596927.0,,0.9168,,0.963,0.971,0.19,0.0,36782000.0
13,2003-04-02,49303415000.0,0.07,,3444819861.0,,2.9281,,0.963,0.971,0.15,0.0,36782000.0
13,2003-05-03,49303415000.0,0.084,,4150199431.0,,3.5277,,0.963,0.971,0.13,0.0,36782000.0
13,2003-06-02,49303415000.0,0.069,,3383385344.0,,2.8759,,0.963,0.971,0.17,0.0,36782000.0
13,2003-07-02,49303415000.0,0.026,,1263334234.0,,1.0738,,0.963,0.971,0.12,0.0,36782000.0
13,2003-08-02,49303415000.0,-0.045,,-2226155124.0,,-1.8922,,0.963,0.971,0.22,0.0,36782000.0
13,2003-09-01,49303415000.0,-0.134,,-6607380105.0,,-5.6163,,0.963,0.971,0.24,0.0,36782000.0
13,2003-10-02,49303415000.0,-0.215,,-10586280410.0,,-8.9983,,0.963,0.971,0.19,0.0,36782000.0
13,2003-11-01,49303415000.0,-0.258,,-12734286457.0,,-10.8241,,0.963,0.971,0.03,0.0,36782000.0
13,2003-12-02,49303415000.0,-0.251,,-12382542209.0,,-10.5252,,0.963,0.971,0.04,0.0,36782000.0
13,2004-01-01,49303415000.0,-0.2,0.098,-9876208912.0,4883819099.0,-8.3948,4.1933,0.963,0.971,0.01,0.71,36782000.0
13,2004-01-31,49303415000.0,-0.127,,-6268256307.0,,-5.328,,0.963,0.971,0.07,0.0,36782000.0
13,2004-03-02,49303415000.0,-0.058,,-2854732779.0,,-2.4265,,0.963,0.971,0.24,0.0,36782000.0
13,2004-04-01,49303415000.0,-0.014,,-707587748.0,,-0.6014,,0.963,0.971,0.19,0.0,36782000.0
13,2004-05-02,49303415000.0,-0.004,,-210840357.0,,-0.1792,,0.963,0.971,0.09,0.0,36782000.0
13,2004-06-01,49303415000.0,-0.024,,-1182801314.0,,-1.0054,,0.963,0.971,0.18,0.0,36782000.0
13,2004-07-02,49303415000.0,-0.071,,-3498250855.0,,-2.9735,,0.963,0.971,0.15,0.0,36782000.0
13,2004-08-01,49303415000.0,-0.145,,-7160301752.0,,-6.0863,,0.963,0.971,0.15,0.0,36782000.0
13,2004-09-01,49303415000.0,-0.237,,-11688092643.0,,-9.9349,,0.963,0.971,0.24,0.0,36782000.0
13,2004-10-01,49303415000.0,-0.321,,-15804983879.0,,-13.4342,,0.963,0.971,0.25,0.0,36782000.0
13,2004-10-31,49303415000.0,-0.367,,-18101647682.0,,-15.3864,,0.963,0.971,0.18,0.0,36782000.0
13,2004-12-01,49303415000.0,-0.363,,-17906449339.0,,-15.2205,,0.963,0.971,0.08,0.0,36782000.0
13,2004-12-31,49303415000.0,-0.316,0.092,-15556606042.0,4665009186.0,-13.2231,4.0736,0.963,0.971,0.08,0.75,36782000.0
13,2005-01-31,49303415000.0,-0.246,,-12106104673.0,,-10.2902,,0.963,0.971,0.16,0.0,36782000.0
13,2005-03-02,49303415000.0,-0.179,,-8847620091.0,,-7.5205,,0.963,0.971,0.21,0.0,36782000.0
13,2005-04-02,49303415000.0,-0.139,,-6845317977.0,,-5.8185,,0.963,0.971,0.2,0.0,36782000.0
13,2005-05-02,49303415000.0,-0.131,,-6482870052.0,,-5.5104,,0.963,0.971,0.13,0.0,36782000.0
13,2005-06-01,49303415000.0,-0.154,,-7582913069.0,,-6.4455,,0.963,0.971,0.14,0.0,36782000.0
13,2005-07-02,49303415000.0,-0.203,,-10024277832.0,,-8.5206,,0.963,0.971,0.06,0.0,36782000.0
13,2005-08-01,49303415000.0,-0.28,,-13811652724.0,,-11.7399,,0.963,0.971,0.07,0.0,36782000.0
13,2005-09-01,49303415000.0,-0.375,,-18467688213.0,,-15.6975,,0.963,0.971,0.23,0.0,36782000.0
13,2005-10-01,49303415000.0,-0.461,,-22723989423.0,,-19.3154,,0.963,0.971,0.23,0.0,36782000.0
13,2005-11-01,49303415000.0,-0.511,,-25178298228.0,,-21.4016,,0.963,0.971,0.19,0.0,36782000.0
13,2005-12-01,49303415000.0,-0.51,,-25150781163.0,,-21.3782,,0.963,0.971,0.11,0.0,36782000.0
13,2006-01-01,49303415000.0,-0.466,0.093,-22968071931.0,4798644910.0,-19.5229,4.3054,0.963,0.971,0.02,0.68,36782000.0
13,2006-01-31,49303415000.0,-0.399,,-19684489724.0,,-16.7318,,0.963,0.971,0.27,0.0,36782000.0
13,2006-03-02,49303415000.0,-0.336,,-16589002141.0,,-14.1007,,0.963,0.971,0.27,0.0,36782000.0
13,2006-04-02,49303415000.0,-0.299,,-14743872187.0,,-12.5323,,0.963,0.971,0.19,0.0,36782000.0
13,2006-05-02,49303415000.0,-0.295,,-14531555530.0,,-12.3518,,0.963,0.971,0.13,0.0,36782000.0
13,2006-06-02,49303415000.0,-0.32,,-15776262646.0,,-13.4098,,0.963,0.971,0.07,0.0,36782000.0
13,2006-07-02,49303415000.0,-0.372,,-18359269574.0,,-15.6054,,0.963,0.971,0.08,0.0,36782000.0
13,2006-08-02,49303415000.0,-0.452,,-22287080267.0,,-18.944,,0.963,0.971,0.16,0.0,36782000.0
13,2006-09-01,49303415000.0,-0.549,,-27082549360.0,,-23.0202,,0.963,0.971,0.15,0.0,36782000.0
13,2006-10-01,49303415000.0,-0.638,,-31472662744.0,,-26.7518,,0.963,0.971,0.2,0.0,36782000.0
13,2006-11-01,49303415000.0,-0.691,,-34050358115.0,,-28.9428,,0.963,0.971,0.12,0.0,36782000.0
13,2006-12-01,49303415000.0,-0.692,,-34135678100.0,,-29.0153,,0.963,0.971,0.26,0.0,36782000.0
13,2007-01-01,49303415000.0,-0.65,0.094,-32058278309.0,5088317222.0,-27.2495,4.7335,0.963,0.971,0.31,0.88,36782000.0
13,2007-01-31,49303415000.0,-0.586,,-28879110684.0,,-24.5472,,0.963,0.971,0.28,0.0,36782000.0
13,2007-03-03,49303415000.0,-0.525,,-25892517492.0,,-22.0086,,0.963,0.971,0.14,0.0,36782000.0
13,2007-04-02,49303415000.0,-0.49,,-24159043416.0,,-20.5352,,0.963,0.971,0.35,0.0,36782000.0
13,2007-05-03,49303415000.0,-0.488,,-24061537660.0,,-20.4523,,0.963,0.971,0.26,0.0,36782000.0
13,2007-06-02,49303415000.0,-0.516,,-25423920053.0,,-21.6103,,0.963,0.971,0.19,0.0,36782000.0
13,2007-07-02,49303415000.0,-0.57,,-28120553464.0,,-23.9025,,0.963,0.971,0.17,0.0,36782000.0
13,2007-08-02,49303415000.0,-0.652,,-32151967565.0,,-27.3292,,0.963,0.971,0.1,0.0,36782000.0
13,2007-09-01,49303415000.0,-0.751,,-37042048517.0,,-31.4857,,0.963,0.971,0.11,0.0,36782000.0
13,2007-10-02,49303415000.0,-0.842,,-41523258025.0,,-35.2948,,0.963,0.971,0.25,0.0,36782000.0
13,2007-11-01,49303415000.0,-0.896,,-44176852104.0,,-37.5503,,0.963,0.971,0.53,0.0,36782000.0
13,2007-12-02,49303415000.0,-0.898,,-44299090581.0,,-37.6542,,0.963,0.971,0.41,0.0,36782000.0
13,2008-01-01,49303415000.0,-0.856,0.073,-42215032569.0,4496965950.0,-35.8828,4.5855,0.963,0.971,0.32,0.88,36782000.0
13,2008-01-31,49303415000.0,-0.791,,-38990678673.0,,-33.1421,,0.963,0.971,0.47,0.0,36782000.0
13,2008-03-02,49303415000.0,-0.729,,-35930697383.0,,-30.5411,,0.963,0.971,0.4,0.0,36782000.0
13,2008-04-01,49303415000.0,-0.692,,-34118552374.0,,-29.0008,,0.963,0.971,0.32,0.0,36782000.0
13,2008-05-02,49303415000.0,-0.689,,-33950624312.0,,-28.858,,0.963,0.971,0.09,0.0,36782000.0
13,2008-06-01,49303415000.0,-0.715,,-35246227628.0,,-29.9593,,0.963,0.971,0.17,0.0,36782000.0
13,2008-07-02,49303415000.0,-0.768,,-37860283959.0,,-32.1812,,0.963,0.971,0.12,0.0,36782000.0
13,2008-08-01,49303415000.0,-0.847,,-41783104988.0,,-35.5156,,0.963,0.971,0.04,0.0,36782000.0
13,2008-09-01,49303415000.0,-0.944,,-46546348678.0,,-39.5644,,0.963,0.971,0.05,0.0,36782000.0
13,2008-10-01,49303415000.0,-1.032,,-50892301490.0,,-43.2585,,0.963,0.971,0.1,0.0,36782000.0
13,2008-10-31,49303415000.0,-1.083,,-53414138339.0,,-45.402,,0.963,0.971,0.2,0.0,36782000.0
13,2008-12-01,49303415000.0,-1.084,,-53433075376.0,,-45.4181,,0.963,0.971,0.09,0.0,36782000.0
13,2008-12-31,49303415000.0,-1.04,0.104,-51287746292.0,6062072381.0,-43.5946,6.0017,0.963,0.971,0.12,0.59,36782000.0
13,2009-01-31,49303415000.0,-0.974,,-48029457259.0,,-40.825,,0.963,0.971,0.06,0.0,36782000.0
13,2009-03-02,49303415000.0,-0.912,,-44946161046.0,,-38.2042,,0.963,0.971,0.14,0.0,36782000.0
13,2009-04-02,49303415000.0,-0.874,,-43110556508.0,,-36.644,,0.963,0.971,0.12,0.0,36782000.0
13,2009-05-02,49303415000.0,-0.87,,-42917185364.0,,-36.4796,,0.963,0.971,0.06,0.0,36782000.0
13,2009-06-01,49303415000.0,-0.896,,-44190602909.0,,-37.562,,0.963,0.971,0.03,0.0,36782000.0
13,2009-07-02,49303415000.0,-0.949,,-46794903918.0,,-39.7757,,0.963,0.971,0.01,0.0,36782000.0
13,2009-08-01,49303415000.0,-1.029,,-50726433873.0,,-43.1175,,0.963,0.971,0.01,0.0,36782000.0
13,2009-09-01,49303415000.0,-1.126,,-55515413277.0,,-47.1881,,0.963,0.971,0.14,0.0,36782000.0
13,2009-10-01,49303415000.0,-1.215,,-59903733519.0,,-50.9182,,0.963,0.971,0.33,0.0,36782000.0
13,2009-11-01,49303415000.0,-1.267,,-62491386366.0,,-53.1177,,0.963,0.971,0.19,0.0,36782000.0
13,2009-12-01,49303415000.0,-1.27,,-62611287109.0,,-53.2196,,0.963,0.971,0.03,0.0,36782000.0
13,2010-01-01,49303415000.0,-1.229,0.121,-60601854703.0,7089139420.0,-51.5116,7.0378,0.963,0.971,0.0,0.59,36782000.0
13,2010-01-31,49303415000.0,-1.166,,-57507107535.0,,-48.881,,0.963,0.971,0.09,0.0,36782000.0
13,2010-03-02,49303415000.0,-1.108,,-54606043816.0,,-46.4151,,0.963,0.971,0.14,0.0,36782000.0
13,2010-04-02,49303415000.0,-1.074,,-52962940621.0,,-45.0185,,0.963,0.971,0.12,0.0,36782000.0
13,2010-05-02,49303415000.0,-1.074,,-52969686132.0,,-45.0242,,0.963,0.971,0.15,0.0,36782000.0
13,2010-06-02,49303415000.0,-1.104,,-54454652935.0,,-46.2865,,0.963,0.971,0.05,0.0,36782000.0
13,2010-07-02,49303415000.0,-1.162,,-57288742024.0,,-48.6954,,0.963,0.971,0.0,0.0,36782000.0
13,2010-08-02,49303415000.0,-1.247,,-61465882710.0,,-52.246,,0.963,0.971,0.04,0.0,36782000.0
13,2010-09-01,49303415000.0,-1.349,,-66506201929.0,,-56.5303,,0.963,0.971,0.14,0.0,36782000.0
13,2010-10-01,49303415000.0,-1.443,,-71145317480.0,,-60.4735,,0.963,0.971,0.22,0.0,36782000.0
13,2010-11-01,49303415000.0,-1.501,,-73983738659.0,,-62.8862,,0.963,0.971,0.3,0.0,36782000.0
13,2010-12-01,49303415000.0,-1.508,,-74347265934.0,,-63.1952,,0.963,0.971,0.03,0.0,36782000.0
13,2011-01-01,49303415000.0,-1.472,0.131,-72560695871.0,7947929694.0,-61.6766,8.0371,0.963,0.971,0.08,0.66,36782000.0
13,2011-01-31,49303415000.0,-1.413,,-69666979012.0,,-59.2169,,0.963,0.971,0.1,0.0,36782000.0
13,2011-03-03,49303415000.0,-1.358,,-66949574830.0,,-56.9071,,0.963,0.971,0.18,0.0,36782000.0
13,2011-04-02,49303415000.0,-1.328,,-65476938260.0,,-55.6554,,0.963,0.971,0.22,0.0,36782000.0
13,2011-05-03,49303415000.0,-1.331,,-65643154664.0,,-55.7967,,0.963,0.971,0.14,0.0,36782000.0
13,2011-06-02,49303415000.0,-1.364,,-67274391794.0,,-57.1832,,0.963,0.971,0.05,0.0,36782000.0
13,2011-07-02,49303415000.0,-1.425,,-70235850990.0,,-59.7005,,0.963,0.971,0.02,0.0,36782000.0
13,2011-08-02,49303415000.0,-1.511,,-74516717252.0,,-63.3392,,0.963,0.971,0.04,0.0,36782000.0
13,2011-09-01,49303415000.0,-1.615,,-79635696684.0,,-67.6903,,0.963,0.971,0.3,0.0,36782000.0
13,2011-10-02,49303415000.0,-1.71,,-84324447669.0,,-71.6758,,0.963,0.971,0.2,0.0,36782000.0
13,2011-11-01,49303415000.0,-1.768,,-87179577212.0,,-74.1026,,0.963,0.971,0.18,0.0,36782000.0
13,2011-12-02,49303415000.0,-1.775,,-87527920519.0,,-74.3987,,0.963,0.971,0.04,0.0,36782000.0
13,2012-01-01,49303415000.0,-1.738,0.141,-85704290269.0,8836123341.0,-72.8486,9.1024,0.963,0.971,0.02,0.59,36782000.0
13,2012-01-31,49303415000.0,-1.679,,-82765432806.0,,-70.3506,,0.963,0.971,0.02,0.0,36782000.0
13,2012-03-02,49303415000.0,-1.623,,-79997797814.0,,-67.9981,,0.963,0.971,0.07,0.0,36782000.0
13,2012-04-01,49303415000.0,-1.592,,-78472868084.0,,-66.7019,,0.963,0.971,0.09,0.0,36782000.0
13,2012-05-02,49303415000.0,-1.594,,-78595002788.0,,-66.8058,,0.963,0.971,0.05,0.0,36782000.0
13,2012-06-01,49303415000.0,-1.627,,-80198704064.0,,-68.1689,,0.963,0.971,0.08,0.0,36782000.0
13,2012-07-02,49303415000.0,-1.687,,-83153525858.0,,-70.6805,,0.963,0.971,0.06,0.0,36782000.0
13,2012-08-01,49303415000.0,-1.774,,-87451624259.0,,-74.3339,,0.963,0.971,0.1,0.0,36782000.0
13,2012-09-01,49303415000.0,-1.878,,-92614713337.0,,-78.7225,,0.963,0.971,0.21,0.0,36782000.0
13,2012-10-01,49303415000.0,-1.975,,-97379158998.0,,-82.7723,,0.963,0.971,0.31,0.0,36782000.0
13,2012-10-31,49303415000.0,-2.035,,-100344479519.0,,-85.2928,,0.963,0.971,0.16,0.0,36782000.0
13,2012-12-01,49303415000.0,-2.045,,-100838188675.0,,-85.7125,,0.963,0.971,0.09,0.0,36782000.0
13,2012-12-31,49303415000.0,-2.012,0.11,-99192111197.0,8335880530.0,-84.3133,9.2534,0.963,0.971,0.02,0.76,36782000.0
13,2013-01-31,49303415000.0,-1.956,,-96455373685.0,,-81.9871,,0.963,0.971,0.0,0.0,36782000.0
13,2013-03-02,49303415000.0,-1.905,,-93912399127.0,,-79.8255,,0.963,0.971,0.24,0.0,36782000.0
13,2013-04-02,49303415000.0,-1.879,,-92636370044.0,,-78.7409,,0.963,0.971,0.14,0.0,36782000.0
13,2013-05-02,49303415000.0,-1.887,,-93030644346.0,,-79.076,,0.963,0.971,0.24,0.0,36782000.0
13,2013-06-01,49303415000.0,-1.925,,-94924122877.0,,-80.6855,,0.963,0.971,0.15,0.0,36782000.0
13,2013-07-02,49303415000.0,-1.991,,-98181368021.0,,-83.4542,,0.963,0.971,0.22,0.0,36782000.0
13,2013-08-01,49303415000.0,-2.085,,-102786088544.0,,-87.3682,,0.963,0.971,0.06,0.0,36782000.0
13,2013-09-01,49303415000.0,-2.196,,-108247021691.0,,-92.01,,0.963,0.971,0.23,0.0,36782000.0
13,2013-10-01,49303415000.0,-2.298,,-113284159838.0,,-96.2915,,0.963,0.971,0.4,0.0,36782000.0
13,2013-11-01,49303415000.0,-2.363,,-116479723373.0,,-99.0078,,0.963,0.971,0.22,0.0,36782000.0
13,2013-12-01,49303415000.0,-2.376,,-117154501717.0,,-99.5813,,0.963,0.971,0.07,0.0,36782000.0
13,2014-01-01,49303415000.0,-2.346,0.102,-115642751523.0,8930223094.0,-98.2963,10.2841,0.963,0.971,0.02,0.71,36782000.0
13,2014-01-31,49303415000.0,-2.292,,-112997920025.0,,-96.0482,,0.963,0.971,0.08,0.0,36782000.0
13,2014-03-02,49303415000.0,-2.241,,-110511826438.0,,-93.9351,,0.963,0.971,0.23,0.0,36782000.0
13,2014-04-02,49303415000.0,-2.216,,-109269714469.0,,-92.8793,,0.963,0.971,0.19,0.0,36782000.0
13,2014-05-02,49303415000.0,-2.225,,-109682872790.0,,-93.2304,,0.963,0.971,0.15,0.0,36782000.0
13,2014-06-02,49303415000.0,-2.263,,-111583694692.0,,-94.8461,,0.963,0.971,0.06,0.0,36782000.0
13,2014-07-02,49303415000.0,-2.329,,-114839046395.0,,-97.6132,,0.963,0.971,0.08,0.0,36782000.0
13,2014-08-02,49303415000.0,-2.423,,-119438766101.0,,-101.523,,0.963,0.971,0.22,0.0,36782000.0
13,2014-09-01,49303415000.0,-2.533,,-124893564842.0,,-106.1595,,0.963,0.971,0.23,0.0,36782000.0
13,2014-10-01,49303415000.0,-2.635,,-129915162063.0,,-110.4279,,0.963,0.971,0.31,0.0,36782000.0
13,2014-11-01,49303415000.0,-2.699,,-133078738415.0,,-113.1169,,0.963,0.971,0.19,0.0,36782000.0
13,2014-12-01,49303415000.0,-2.712,,-133704817490.0,,-113.6491,,0.963,0.971,0.02,0.0,36782000.0
13,2015-01-01,49303415000.0,-2.68,0.113,-132139341944.0,10114715023.0,-112.3184,11.6951,0.963,0.971,0.02,0.79,36782000.0
13,2015-01-31,49303415000.0,-2.626,,-129449686290.0,,-110.0322,,0.963,0.971,0.07,0.0,36782000.0
13,2015-03-03,49303415000.0,-2.575,,-126932019063.0,,-107.8922,,0.963,0.971,0.22,0.0,36782000.0
13,2015-04-02,49303415000.0,-2.549,,-125671003531.0,,-106.8204,,0.963,0.971,0.16,0.0,36782000.0
13,2015-05-03,49303415000.0,-2.557,,-126079480170.0,,-107.1676,,0.963,0.971,0.17,0.0,36782000.0
13,2015-06-02,49303415000.0,-2.596,,-127995198644.0,,-108.7959,,0.963,0.971,0.1,0.0,36782000.0
13,2015-07-02,49303415000.0,-2.663,,-131292433782.0,,-111.5986,,0.963,0.971,0.17,0.0,36782000.0
13,2015-08-02,49303415000.0,-2.758,,-135962169963.0,,-115.5678,,0.963,0.971,0.26,0.0,36782000.0
13,2015-09-01,49303415000.0,-2.87,,-141504613249.0,,-120.2789,,0.963,0.971,0.17,0.0,36782000.0
13,2015-10-02,49303415000.0,-2.974,,-146616179369.0,,-124.6238,,0.963,0.971,0.23,0.0,36782000.0
13,2015-11-01,49303415000.0,-3.04,,-149862381245.0,,-127.383,,0.963,0.971,0.19,0.0,36782000.0
13,2015-12-02,49303415000.0,-3.054,,-150554623634.0,,-127.9714,,0.963,0.971,0.17,0.0,36782000.0
13,2016-01-01,49303415000.0,-3.023,0.104,-149035262425.0,10808155250.0,-126.68,12.8203,0.963,0.971,0.02,0.63,36782000.0
13,2016-01-31,49303415000.0,-2.969,,-146381227295.0,,-124.424,,0.963,0.971,0.04,0.0,36782000.0
13,2016-03-02,49303415000.0,-2.919,,-143902587400.0,,-122.3172,,0.963,0.971,0.17,0.0,36782000.0
13,2016-04-01,49303415000.0,-2.894,,-142696412551.0,,-121.292,,0.963,0.971,0.21,0.0,36782000.0
13,2016-05-02,49303415000.0,-2.904,,-143180799524.0,,-121.7037,,0.963,0.971,0.18,0.0,36782000.0
13,2016-06-01,49303415000.0,-2.945,,-145189868089.0,,-123.4114,,0.963,0.971,0.13,0.0,36782000.0
13,2016-07-02,49303415000.0,-3.014,,-148596754902.0,,-126.3072,,0.963,0.971,0.04,0.0,36782000.0
13,2016-08-01,49303415000.0,-3.111,,-153395510416.0,,-130.3862,,0.963,0.971,0.08,0.0,36782000.0
13,2016-09-01,49303415000.0,-3.227,,-159088480101.0,,-135.2252,,0.963,0.971,0.23,0.0,36782000.0
13,2016-10-01,49303415000.0,-3.334,,-164369673786.0,,-139.7142,,0.963,0.971,0.27,0.0,36782000.0
13,2016-10-31,49303415000.0,-3.403,,-167798658268.0,,-142.6289,,0.963,0.971,0.06,0.0,36782000.0
13,2016-12-01,49303415000.0,-3.421,,-168672936347.0,,-143.372,,0.963,0.971,0.03,0.0,36782000.0
13,2016-12-31,49303415000.0,-3.394,0.13,-167316979008.0,12446065339.0,-142.2194,14.5843,0.963,0.971,0.0,0.74,36782000.0
13,2017-01-31,49303415000.0,-3.343,,-164805315150.0,,-140.0845,,0.963,0.971,0.01,0.0,36782000.0
13,2017-03-02,49303415000.0,-3.295,,-162459619533.0,,-138.0907,,0.963,0.971,0.13,0.0,36782000.0
13,2017-04-02,49303415000.0,-3.273,,-161388235491.0,,-137.18,,0.963,0.971,0.11,0.0,36782000.0
13,2017-05-02,49303415000.0,-3.286,,-162014790415.0,,-137.7126,,0.963,0.971,0.2,0.0,36782000.0
13,2017-06-01,49303415000.0,-3.33,,-164168134671.0,,-139.5429,,0.963,0.971,0.19,0.0,36782000.0
13,2017-07-02,49303415000.0,-3.402,,-167716075224.0,,-142.5587,,0.963,0.971,0.11,0.0,36782000.0
13,2017-08-01,49303415000.0,-3.502,,-172652317350.0,,-146.7545,,0.963,0.971,0.16,0.0,36782000.0
13,2017-09-01,49303415000.0,-3.62,,-178475971553.0,,-151.7046,,0.963,0.971,0.22,0.0,36782000.0
13,2017-10-01,49303415000.0,-3.729,,-183864339653.0,,-156.2847,,0.963,0.971,0.37,0.0,36782000.0
13,2017-11-01,49303415000.0,-3.8,,-187354208006.0,,-159.2511,,0.963,0.971,0.3,0.0,36782000.0
13,2017-12-01,49303415000.0,-3.818,,-188222677513.0,,-159.9893,,0.963,0.971,0.13,0.0,36782000.0
13,2018-01-01,49303415000.0,-3.789,0.106,-186787427743.0,13012406442.0,-158.7693,15.746,0.963,0.971,0.12,0.73,36782000.0
13,2018-01-31,49303415000.0,-3.735,,-184143789644.0,,-156.5222,,0.963,0.971,0.02,0.0,36782000.0
13,2018-03-02,49303415000.0,-3.684,,-181645714641.0,,-154.3989,,0.963,0.971,0.24,0.0,36782000.0
13,2018-04-02,49303415000.0,-3.66,,-180427596914.0,,-153.3635,,0.963,0.971,0.24,0.0,36782000.0
13,2018-05-02,49303415000.0,-3.67,,-180922875523.0,,-153.7844,,0.963,0.971,0.26,0.0,36782000.0
13,2018-06-02,49303415000.0,-3.711,,-182957540983.0,,-155.5139,,0.963,0.971,0.1,0.0,36782000.0
13,2018-07-02,49303415000.0,-3.781,,-186400588546.0,,-158.4405,,0.963,0.971,0.13,0.0,36782000.0
13,2018-08-02,49303415000.0,-3.879,,-191254568675.0,,-162.5664,,0.963,0.971,0.15,0.0,36782000.0
13,2018-09-01,49303415000.0,-3.996,,-197022492176.0,,-167.4691,,0.963,0.971,0.21,0.0,36782000.0
13,2018-10-01,49303415000.0,-4.105,,-202374167584.0,,-172.018,,0.963,0.971,0.35,0.0,36782000.0
13,2018-11-01,49303415000.0,-4.175,,-205838550842.0,,-174.9628,,0.963,0.971,0.03,0.0,36782000.0
13,2018-12-01,49303415000.0,-4.192,,-206697052339.0,,-175.6925,,0.963,0.971,0.02,0.0,36782000.0
