reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
6,2000-01-01,11059700000.0,0.0,0.416,0.0,4599646743.0,0.0,3.9097,0.996,1.0,0.0,0.67,0
6,2000-01-31,11059700000.0,0.089,,983025828.0,,0.8356,,0.996,1.0,0.0,0.0,0
6,2000-03-02,11059700000.0,0.136,,1509354066.0,,1.283,,0.996,1.0,0.0,0.0,0
6,2000-04-01,11059700000.0,0.158,,1749948296.0,,1.4875,,0.996,1.0,0.0,0.0,0
6,2000-05-02,11059700000.0,0.109,,1203415561.0,,1.0229,,0.996,1.0,0.0,0.0,0
6,2000-06-01,11059700000.0,-0.094,,-1040435012.0,,-0.8844,,0.996,1.0,0.0,0.0,0
6,2000-07-02,11059700000.0,-0.492,,-5445249431.0,,-4.6285,,0.996,1.0,0.3,0.0,0
6,2000-08-01,11059700000.0,-1.006,,-11130269877.0,,-9.4607,,0.996,1.0,0.02,0.0,0
6,2000-09-01,11059700000.0,-1.45,,-16041030940.0,,-13.6349,,0.996,1.0,0.01,0.0,0
6,2000-10-01,11059700000.0,-1.66,,-18362740005.0,,-15.6083,,0.996,1.0,0.04,0.0,0
6,2000-10-31,11059700000.0,-1.617,,-17881981153.0,,-15.1997,,0.996,1.0,0.4,0.0,0
6,2000-12-01,11059700000.0,-1.441,,-15940451490.0,,-13.5494,,0.996,1.0,0.0,0.0,0
6,2000-12-31,11059700000.0,-1.278,0.191,-14133947144.0,2120590724.0,-12.0139,1.992,0.996,1.0,0.0,0.9,0
6,2001-01-31,11059700000.0,-1.182,,-13070397641.0,,-11.1098,,0.996,1.0,0.0,0.0,0
6,2001-03-02,11059700000.0,-1.126,,-12458339170.0,,-10.5896,,0.996,1.0,0.16,0.0,0
6,2001-04-02,11059700000.0,-1.096,,-12117732278.0,,-10.3001,,0.996,1.0,0.15,0.0,0
6,2001-05-02,11059700000.0,-1.135,,-12556963287.0,,-10.6734,,0.996,1.0,0.41,0.0,0
6,2001-06-01,11059700000.0,-1.329,,-14695112087.0,,-12.4908,,0.996,1.0,0.47,0.0,0
