reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
3,2000-01-01,105110642000.0,0.0,0.185,0.0,19442119010.0,0.0,16.5258,0.995,0.999,0.0,0.52,589000.0
3,2000-01-31,105110642000.0,0.023,,2370490218.0,,2.0149,,0.995,0.999,0.0,0.0,589000.0
3,2000-03-02,105110642000.0,0.056,,5904126778.0,,5.0185,,0.995,0.999,0.0,0.0,589000.0
3,2000-04-01,105110642000.0,0.092,,9718312665.0,,8.2606,,0.995,0.999,0.08,0.0,589000.0
3,2000-05-02,105110642000.0,0.088,,9293547473.0,,7.8995,,0.995,0.999,0.06,0.0,589000.0
3,2000-06-01,105110642000.0,-0.027,,-2833800168.0,,-2.4087,,0.995,0.999,0.3,0.0,589000.0
3,2000-07-02,105110642000.0,-0.262,,-27530987851.0,,-23.4013,,0.995,0.999,0.25,0.0,589000.0
3,2000-08-01,105110642000.0,-0.483,,-50734700798.0,,-43.1245,,0.995,0.999,0.2,0.0,589000.0
3,2000-09-01,105110642000.0,-0.547,,-57528828507.0,,-48.8995,,0.995,0.999,0.0,0.0,589000.0
3,2000-10-01,105110642000.0,-0.478,,-50193568012.0,,-42.6645,,0.995,0.999,0.0,0.0,589000.0
3,2000-10-31,105110642000.0,-0.387,,-40680534785.0,,-34.5785,,0.995,0.999,0.0,0.0,589000.0
3,2000-12-01,105110642000.0,-0.333,,-35025287567.0,,-29.7715,,0.995,0.999,0.0,0.0,589000.0
3,2000-12-31,105110642000.0,-0.305,0.08,-32105286095.0,8404362665.0,-27.2895,7.3989,0.995,0.999,0.0,0.9,589000.0
3,2001-01-31,105110642000.0,-0.279,,-29299616052.0,,-24.9047,,0.995,0.999,0.01,0.0,589000.0
3,2001-03-02,105110642000.0,-0.24,,-25274929805.0,,-21.4837,,0.995,0.999,0.08,0.0,589000.0
3,2001-04-02,105110642000.0,-0.199,,-20914242713.0,,-17.7771,,0.995,0.999,0.46,0.0,589000.0
3,2001-05-02,105110642000.0,-0.198,,-20782056615.0,,-17.6647,,0.995,0.999,0.86,0.0,589000.0
3,2001-06-01,105110642000.0,-0.308,,-32416302261.0,,-27.5539,,0.995,0.999,0.83,0.0,589000.0
3,2001-07-02,105110642000.0,-0.539,,-56683472727.0,,-48.181,,0.995,0.999,0.31,0.0,589000.0
3,2001-08-01,105110642000.0,-0.756,,-79441760917.0,,-67.5255,,0.995,0.999,0.14,0.0,589000.0
3,2001-09-01,105110642000.0,-0.817,,-85829201305.0,,-72.9548,,0.995,0.999,0.05,0.0,589000.0
3,2001-10-01,105110642000.0,-0.744,,-78183455410.0,,-66.4559,,0.995,0.999,0.0,0.0,589000.0
3,2001-11-01,105110642000.0,-0.651,,-68421410797.0,,-58.1582,,0.995,0.999,0.0,0.0,589000.0
3,2001-12-01,105110642000.0,-0.595,,-62572619410.0,,-53.1867,,0.995,0.999,0.0,0.0,589000.0
3,2002-01-01,105110642000.0,-0.566,0.087,-59524907539.0,9187367907.0,-50.5962,8.5872,0.995,0.999,0.0,0.87,589000.0
3,2002-01-31,105110642000.0,-0.539,,-56671351284.0,,-48.1706,,0.995,0.999,0.03,0.0,589000.0
3,2002-03-02,105110642000.0,-0.501,,-52689526520.0,,-44.7861,,0.995,0.999,0.23,0.0,589000.0
3,2002-04-02,105110642000.0,-0.461,,-48457319671.0,,-41.1887,,0.995,0.999,0.52,0.0,589000.0
3,2002-05-02,105110642000.0,-0.462,,-48528297049.0,,-41.2491,,0.995,0.999,0.83,0.0,589000.0
3,2002-06-02,105110642000.0,-0.575,,-60443270743.0,,-51.3768,,0.995,0.999,0.51,0.0,589000.0
3,2002-07-02,105110642000.0,-0.809,,-85032259039.0,,-72.2774,,0.995,0.999,0.74,0.0,589000.0
3,2002-08-02,105110642000.0,-1.029,,-108201394297.0,,-91.9712,,0.995,0.999,0.04,0.0,589000.0
3,2002-09-01,105110642000.0,-1.096,,-115178286361.0,,-97.9015,,0.995,0.999,0.08,0.0,589000.0
3,2002-10-01,105110642000.0,-1.03,,-108273809065.0,,-92.0327,,0.995,0.999,0.12,0.0,589000.0
3,2002-11-01,105110642000.0,-0.945,,-99313388717.0,,-84.4164,,0.995,0.999,0.0,0.0,589000.0
3,2002-12-01,105110642000.0,-0.896,,-94231037981.0,,-80.0964,,0.995,0.999,0.0,0.0,589000.0
3,2003-01-01,105110642000.0,-0.874,0.081,-91864672383.0,8634231526.0,-78.085,9.1784,0.995,0.999,0.0,0.95,589000.0
3,2003-01-31,105110642000.0,-0.852,,-89594768943.0,,-76.1556,,0.995,0.999,0.0,0.0,589000.0
3,2003-03-03,105110642000.0,-0.819,,-86075477667.0,,-73.1642,,0.995,0.999,0.0,0.0,589000.0
3,2003-04-02,105110642000.0,-0.782,,-82166370716.0,,-69.8414,,0.995,0.999,0.49,0.0,589000.0
3,2003-05-03,105110642000.0,-0.784,,-82403717040.0,,-70.0432,,0.995,0.999,0.38,0.0,589000.0
3,2003-06-02,105110642000.0,-0.897,,-94237172767.0,,-80.1016,,0.995,0.999,0.85,0.0,589000.0
3,2003-07-02,105110642000.0,-1.127,,-118475541796.0,,-100.7042,,0.995,0.999,1.5,0.0,589000.0
3,2003-08-02,105110642000.0,-1.342,,-141029690045.0,,-119.8752,,0.995,0.999,0.23,0.0,589000.0
3,2003-09-01,105110642000.0,-1.4,,-147194099764.0,,-125.115,,0.995,0.999,0.0,0.0,589000.0
3,2003-10-02,105110642000.0,-1.326,,-139429172467.0,,-118.5148,,0.995,0.999,0.0,0.0,589000.0
3,2003-11-01,105110642000.0,-1.232,,-129534179420.0,,-110.1041,,0.995,0.999,0.0,0.0,589000.0
3,2003-12-02,105110642000.0,-1.174,,-123379856258.0,,-104.8729,,0.995,0.999,0.0,0.0,589000.0
3,2004-01-01,105110642000.0,-1.14,0.08,-119835346415.0,8538513494.0,-101.86,10.2163,0.995,0.999,0.0,0.79,589000.0
3,2004-01-31,105110642000.0,-1.107,,-116331632414.0,,-98.8819,,0.995,0.999,0.0,0.0,589000.0
3,2004-03-02,105110642000.0,-1.061,,-111560749229.0,,-94.8266,,0.995,0.999,0.0,0.0,589000.0
3,2004-04-01,105110642000.0,-1.013,,-106430276890.0,,-90.4657,,0.995,0.999,0.31,0.0,589000.0
3,2004-05-02,105110642000.0,-1.004,,-105531236212.0,,-89.7016,,0.995,0.999,0.22,0.0,589000.0
