reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
17,2006-10-01,29429080000.0,-5.022,,-147804593895.0,,-125.6339,,0.915,0.925,0.01,0.0,120098000.0
17,2006-11-01,29429080000.0,-4.977,,-146482944609.0,,-124.5105,,0.915,0.925,0.11,0.0,120098000.0
17,2006-12-01,29429080000.0,-4.997,,-147071501993.0,,-125.0108,,0.915,0.925,0.07,0.0,120098000.0
17,2007-01-01,29429080000.0,-5.122,0.269,-150742825131.0,10779172753.0,-128.1314,12.8745,0.915,0.925,0.01,0.59,120098000.0
17,2007-01-31,29429080000.0,-5.355,,-157594653343.0,,-133.9555,,0.915,0.925,0.05,0.0,120098000.0
17,2007-03-03,29429080000.0,-5.631,,-165711172912.0,,-140.8545,,0.915,0.925,0.21,0.0,120098000.0
17,2007-04-02,29429080000.0,-5.854,,-172284173546.0,,-146.4415,,0.915,0.925,0.39,0.0,120098000.0
17,2007-05-03,29429080000.0,-5.975,,-175838816419.0,,-149.463,,0.915,0.925,0.04,0.0,120098000.0
17,2007-06-02,29429080000.0,-6.006,,-176758220928.0,,-150.2445,,0.915,0.925,0.27,0.0,120098000.0
17,2007-07-02,29429080000.0,-5.986,,-176154963778.0,,-149.7317,,0.915,0.925,0.03,0.0,120098000.0
17,2007-08-02,29429080000.0,-5.94,,-174822156654.0,,-148.5988,,0.915,0.925,0.02,0.0,120098000.0
17,2007-09-01,29429080000.0,-5.878,,-172975649666.0,,-147.0293,,0.915,0.925,0.01,0.0,120098000.0
17,2007-10-02,29429080000.0,-5.81,,-170970178904.0,,-145.3247,,0.915,0.925,0.15,0.0,120098000.0
17,2007-11-01,29429080000.0,-5.767,,-169709622243.0,,-144.2532,,0.915,0.925,0.21,0.0,120098000.0
17,2007-12-02,29429080000.0,-5.79,,-170394401850.0,,-144.8352,,0.915,0.925,0.07,0.0,120098000.0
17,2008-01-01,29429080000.0,-5.919,0.311,-174188895465.0,12477411717.0,-148.0606,14.89,0.915,0.925,0.08,0.6,120098000.0
17,2008-01-31,29429080000.0,-6.156,,-181179214680.0,,-154.0023,,0.915,0.925,0.22,0.0,120098000.0
17,2008-03-02,29429080000.0,-6.437,,-189442603334.0,,-161.0262,,0.915,0.925,0.09,0.0,120098000.0
17,2008-04-01,29429080000.0,-6.666,,-196175719956.0,,-166.7494,,0.915,0.925,0.0,0.0,120098000.0
17,2008-05-02,29429080000.0,-6.794,,-199937954324.0,,-169.9473,,0.915,0.925,0.01,0.0,120098000.0
17,2008-06-01,29429080000.0,-6.834,,-201125143573.0,,-170.9564,,0.915,0.925,0.05,0.0,120098000.0
17,2008-07-02,29429080000.0,-6.824,,-200818381345.0,,-170.6956,,0.915,0.925,0.0,0.0,120098000.0
17,2008-08-01,29429080000.0,-6.789,,-199797518383.0,,-169.8279,,0.915,0.925,0.04,0.0,120098000.0
17,2008-09-01,29429080000.0,-6.738,,-198278870100.0,,-168.537,,0.915,0.925,0.07,0.0,120098000.0
17,2008-10-01,29429080000.0,-6.68,,-196600676606.0,,-167.1106,,0.915,0.925,0.03,0.0,120098000.0
17,2008-10-31,29429080000.0,-6.648,,-195648918278.0,,-166.3016,,0.915,0.925,0.03,0.0,120098000.0
17,2008-12-01,29429080000.0,-6.681,,-196605981838.0,,-167.1151,,0.915,0.925,0.39,0.0,120098000.0
17,2008-12-31,29429080000.0,-6.817,0.239,-200628556211.0,12031616625.0,-170.5343,15.7954,0.915,0.925,0.11,0.65,120098000.0
17,2009-01-31,29429080000.0,-7.061,,-207802191884.0,,-176.6319,,0.915,0.925,0.13,0.0,120098000.0
17,2009-03-02,29429080000.0,-7.347,,-216204161887.0,,-183.7735,,0.915,0.925,0.03,0.0,120098000.0
17,2009-04-02,29429080000.0,-7.579,,-223034615102.0,,-189.5794,,0.915,0.925,0.05,0.0,120098000.0
17,2009-05-02,29429080000.0,-7.708,,-226847412727.0,,-192.8203,,0.915,0.925,0.02,0.0,120098000.0
17,2009-06-01,29429080000.0,-7.748,,-228012173563.0,,-193.8103,,0.915,0.925,0.33,0.0,120098000.0
17,2009-07-02,29429080000.0,-7.734,,-227592559520.0,,-193.4537,,0.915,0.925,0.0,0.0,120098000.0
17,2009-08-01,29429080000.0,-7.693,,-226386376635.0,,-192.4284,,0.915,0.925,0.32,0.0,120098000.0
17,2009-09-01,29429080000.0,-7.632,,-224614656921.0,,-190.9225,,0.915,0.925,0.05,0.0,120098000.0
17,2009-10-01,29429080000.0,-7.564,,-222616020633.0,,-189.2236,,0.915,0.925,0.03,0.0,120098000.0
17,2009-11-01,29429080000.0,-7.519,,-221291480748.0,,-188.0978,,0.915,0.925,0.0,0.0,120098000.0
17,2009-12-01,29429080000.0,-7.538,,-221839465941.0,,-188.5635,,0.915,0.925,0.27,0.0,120098000.0
17,2010-01-01,29429080000.0,-7.66,0.212,-225439889476.0,12602992268.0,-191.6239,17.2546,0.915,0.925,0.03,0.64,120098000.0
17,2010-01-31,29429080000.0,-7.89,,-232201492621.0,,-197.3713,,0.915,0.925,0.55,0.0,120098000.0
17,2010-03-02,29429080000.0,-8.162,,-240209109424.0,,-204.1777,,0.915,0.925,0.06,0.0,120098000.0
17,2010-04-02,29429080000.0,-8.381,,-246648050424.0,,-209.6508,,0.915,0.925,0.53,0.0,120098000.0
17,2010-05-02,29429080000.0,-8.497,,-250055390148.0,,-212.5471,,0.915,0.925,0.24,0.0,120098000.0
17,2010-06-02,29429080000.0,-8.523,,-250824197965.0,,-213.2006,,0.915,0.925,0.38,0.0,120098000.0
17,2010-07-02,29429080000.0,-8.497,,-250066587460.0,,-212.5566,,0.915,0.925,0.06,0.0,120098000.0
17,2010-08-02,29429080000.0,-8.447,,-248584039179.0,,-211.2964,,0.915,0.925,0.01,0.0,120098000.0
17,2010-09-01,29429080000.0,-8.379,,-246592147718.0,,-209.6033,,0.915,0.925,0.11,0.0,120098000.0
17,2010-10-01,29429080000.0,-8.306,,-244432636837.0,,-207.7677,,0.915,0.925,0.06,0.0,120098000.0
17,2010-11-01,29429080000.0,-8.257,,-242990416682.0,,-206.5419,,0.915,0.925,0.09,0.0,120098000.0
17,2010-12-01,29429080000.0,-8.273,,-243456753496.0,,-206.9382,,0.915,0.925,0.2,0.0,120098000.0
17,2011-01-01,29429080000.0,-8.394,0.279,-247015787599.0,14548268327.0,-209.9634,19.3023,0.915,0.925,0.13,0.52,120098000.0
17,2011-01-31,29429080000.0,-8.623,,-253779390066.0,,-215.7125,,0.915,0.925,0.3,0.0,120098000.0
17,2011-03-03,29429080000.0,-8.897,,-261816294241.0,,-222.5439,,0.915,0.925,0.11,0.0,120098000.0
17,2011-04-02,29429080000.0,-9.117,,-268291948293.0,,-228.0482,,0.915,0.925,0.03,0.0,120098000.0
17,2011-05-03,29429080000.0,-9.234,,-271755676231.0,,-230.9923,,0.915,0.925,0.0,0.0,120098000.0
17,2011-06-02,29429080000.0,-9.264,,-272621859951.0,,-231.7286,,0.915,0.925,0.0,0.0,120098000.0
17,2011-07-02,29429080000.0,-9.243,,-272001771709.0,,-231.2015,,0.915,0.925,0.0,0.0,120098000.0
17,2011-08-02,29429080000.0,-9.198,,-270681398602.0,,-230.0792,,0.915,0.925,0.01,0.0,120098000.0
17,2011-09-01,29429080000.0,-9.136,,-268870693063.0,,-228.5401,,0.915,0.925,0.06,0.0,120098000.0
17,2011-10-02,29429080000.0,-9.07,,-266910476540.0,,-226.8739,,0.915,0.925,0.11,0.0,120098000.0
17,2011-11-01,29429080000.0,-9.028,,-265683215342.0,,-225.8307,,0.915,0.925,0.04,0.0,120098000.0
17,2011-12-02,29429080000.0,-9.052,,-266388989191.0,,-226.4306,,0.915,0.925,0.34,0.0,120098000.0
17,2012-01-01,29429080000.0,-9.183,0.28,-270235304242.0,15503678915.0,-229.7,20.894,0.915,0.925,0.2,0.58,120098000.0
17,2012-01-31,29429080000.0,-9.424,,-277337598548.0,,-235.737,,0.915,0.925,0.36,0.0,120098000.0
17,2012-03-02,29429080000.0,-9.709,,-285740873281.0,,-242.8797,,0.915,0.925,0.39,0.0,120098000.0
17,2012-04-01,29429080000.0,-9.942,,-292578830810.0,,-248.692,,0.915,0.925,0.19,0.0,120098000.0
17,2012-05-02,29429080000.0,-10.071,,-296388873921.0,,-251.9305,,0.915,0.925,0.02,0.0,120098000.0
17,2012-06-01,29429080000.0,-10.112,,-297594968409.0,,-252.9557,,0.915,0.925,0.0,0.0,120098000.0
17,2012-07-02,29429080000.0,-10.103,,-297317382294.0,,-252.7198,,0.915,0.925,0.01,0.0,120098000.0
17,2012-08-01,29429080000.0,-10.07,,-296337134317.0,,-251.8866,,0.915,0.925,0.16,0.0,120098000.0
17,2012-09-01,29429080000.0,-10.019,,-294848639739.0,,-250.6213,,0.915,0.925,0.07,0.0,120098000.0
17,2012-10-01,29429080000.0,-9.963,,-293190970286.0,,-249.2123,,0.915,0.925,0.08,0.0,120098000.0
17,2012-10-31,29429080000.0,-9.931,,-292256777269.0,,-248.4183,,0.915,0.925,0.14,0.0,120098000.0
17,2012-12-01,29429080000.0,-9.964,,-293240059722.0,,-249.2541,,0.915,0.925,0.05,0.0,120098000.0
17,2012-12-31,29429080000.0,-10.103,0.207,-297328106988.0,15687968960.0,-252.7289,22.2726,0.915,0.925,0.34,0.73,120098000.0
17,2013-01-31,29429080000.0,-10.351,,-304629835994.0,,-258.9354,,0.915,0.925,0.25,0.0,120098000.0
17,2013-03-02,29429080000.0,-10.642,,-313186096538.0,,-266.2082,,0.915,0.925,0.75,0.0,120098000.0
17,2013-04-02,29429080000.0,-10.877,,-320109709021.0,,-272.0933,,0.915,0.925,0.15,0.0,120098000.0
17,2013-05-02,29429080000.0,-11.007,,-323932941438.0,,-275.343,,0.915,0.925,0.0,0.0,120098000.0
17,2013-06-01,29429080000.0,-11.047,,-325100842884.0,,-276.3357,,0.915,0.925,0.01,0.0,120098000.0
17,2013-07-02,29429080000.0,-11.035,,-324753766536.0,,-276.0407,,0.915,0.925,0.0,0.0,120098000.0
17,2013-08-01,29429080000.0,-10.999,,-323680535164.0,,-275.1285,,0.915,0.925,0.01,0.0,120098000.0
17,2013-09-01,29429080000.0,-10.944,,-322080207487.0,,-273.7682,,0.915,0.925,0.09,0.0,120098000.0
17,2013-10-01,29429080000.0,-10.883,,-320288010123.0,,-272.2448,,0.915,0.925,0.11,0.0,120098000.0
17,2013-11-01,29429080000.0,-10.846,,-319186015273.0,,-271.3081,,0.915,0.925,0.12,0.0,120098000.0
17,2013-12-01,29429080000.0,-10.873,,-319970619774.0,,-271.975,,0.915,0.925,0.11,0.0,120098000.0
17,2014-01-01,29429080000.0,-11.004,0.3,-323837661868.0,18049665813.0,-275.262,24.7572,0.915,0.925,0.15,0.55,120098000.0
17,2014-01-31,29429080000.0,-11.244,,-330905040538.0,,-281.2693,,0.915,0.925,0.14,0.0,120098000.0
17,2014-03-02,29429080000.0,-11.527,,-339223311315.0,,-288.3398,,0.915,0.925,0.32,0.0,120098000.0
17,2014-04-02,29429080000.0,-11.754,,-345910724783.0,,-294.0241,,0.915,0.925,0.29,0.0,120098000.0
17,2014-05-02,29429080000.0,-11.876,,-349487600050.0,,-297.0645,,0.915,0.925,0.0,0.0,120098000.0
17,2014-06-02,29429080000.0,-11.907,,-350402282471.0,,-297.8419,,0.915,0.925,0.0,0.0,120098000.0
17,2014-07-02,29429080000.0,-11.887,,-349810862913.0,,-297.3392,,0.915,0.925,0.0,0.0,120098000.0
17,2014-08-02,29429080000.0,-11.842,,-348506643335.0,,-296.2306,,0.915,0.925,0.01,0.0,120098000.0
17,2014-09-01,29429080000.0,-11.78,,-346686707233.0,,-294.6837,,0.915,0.925,0.06,0.0,120098000.0
17,2014-10-01,29429080000.0,-11.712,,-344679164160.0,,-292.9773,,0.915,0.925,0.18,0.0,120098000.0
17,2014-11-01,29429080000.0,-11.667,,-343363781932.0,,-291.8592,,0.915,0.925,0.09,0.0,120098000.0
17,2014-12-01,29429080000.0,-11.687,,-343949588403.0,,-292.3572,,0.915,0.925,0.06,0.0,120098000.0
17,2015-01-01,29429080000.0,-11.813,0.306,-347653585653.0,19145129777.0,-295.5055,26.4562,0.915,0.925,0.06,0.76,120098000.0
17,2015-01-31,29429080000.0,-12.049,,-354603044755.0,,-301.4126,,0.915,0.925,0.01,0.0,120098000.0
17,2015-03-03,29429080000.0,-12.329,,-362844873123.0,,-308.4181,,0.915,0.925,0.19,0.0,120098000.0
17,2015-04-02,29429080000.0,-12.555,,-369490452396.0,,-314.0669,,0.915,0.925,0.45,0.0,120098000.0
17,2015-05-03,29429080000.0,-12.676,,-373054935616.0,,-317.0967,,0.915,0.925,0.07,0.0,120098000.0
17,2015-06-02,29429080000.0,-12.708,,-373988347047.0,,-317.8901,,0.915,0.925,0.0,0.0,120098000.0
17,2015-07-02,29429080000.0,-12.69,,-373456654342.0,,-317.4382,,0.915,0.925,0.0,0.0,120098000.0
17,2015-08-02,29429080000.0,-12.649,,-372261920645.0,,-316.4226,,0.915,0.925,0.01,0.0,120098000.0
17,2015-09-01,29429080000.0,-12.593,,-370608542121.0,,-315.0173,,0.915,0.925,0.03,0.0,120098000.0
17,2015-10-02,29429080000.0,-12.533,,-368829049551.0,,-313.5047,,0.915,0.925,0.06,0.0,120098000.0
17,2015-11-01,29429080000.0,-12.498,,-367799623812.0,,-312.6297,,0.915,0.925,0.66,0.0,120098000.0
17,2015-12-02,29429080000.0,-12.53,,-368743437886.0,,-313.4319,,0.915,0.925,0.24,0.0,120098000.0
17,2016-01-01,29429080000.0,-12.672,0.195,-372912761113.0,19014140434.0,-316.9758,27.6015,0.915,0.925,0.44,0.76,120098000.0
17,2016-01-31,29429080000.0,-12.927,,-380438655620.0,,-323.3729,,0.915,0.925,0.04,0.0,120098000.0
17,2016-03-02,29429080000.0,-13.229,,-389318773164.0,,-330.921,,0.915,0.925,0.53,0.0,120098000.0
17,2016-04-01,29429080000.0,-13.477,,-396611874592.0,,-337.1201,,0.915,0.925,0.39,0.0,120098000.0
17,2016-05-02,29429080000.0,-13.619,,-400801590462.0,,-340.6814,,0.915,0.925,0.0,0.0,120098000.0
17,2016-06-01,29429080000.0,-13.671,,-402330494279.0,,-341.9809,,0.915,0.925,0.0,0.0,120098000.0
17,2016-07-02,29429080000.0,-13.673,,-402377695907.0,,-342.021,,0.915,0.925,0.0,0.0,120098000.0
17,2016-08-01,29429080000.0,-13.651,,-401747502622.0,,-341.4854,,0.915,0.925,0.0,0.0,120098000.0
17,2016-09-01,29429080000.0,-13.613,,-400624142935.0,,-340.5305,,0.915,0.925,0.1,0.0,120098000.0
17,2016-10-01,29429080000.0,-13.569,,-399313984781.0,,-339.4169,,0.915,0.925,0.6,0.0,120098000.0
17,2016-10-31,29429080000.0,-13.547,,-398683312136.0,,-338.8808,,0.915,0.925,0.18,0.0,120098000.0
17,2016-12-01,29429080000.0,-13.59,,-399953166108.0,,-339.9602,,0.915,0.925,0.16,0.0,120098000.0
17,2016-12-31,29429080000.0,-13.74,0.251,-404369308671.0,20997016115.0,-343.7139,30.1195,0.915,0.925,0.09,0.69,120098000.0
17,2017-01-31,29429080000.0,-14.002,,-412059852581.0,,-350.2509,,0.915,0.925,0.33,0.0,120098000.0
17,2017-03-02,29429080000.0,-14.306,,-421012919438.0,,-357.861,,0.915,0.925,0.57,0.0,120098000.0
17,2017-04-02,29429080000.0,-14.552,,-428241904338.0,,-364.0056,,0.915,0.925,0.1,0.0,120098000.0
17,2017-05-02,29429080000.0,-14.687,,-432217822747.0,,-367.3851,,0.915,0.925,0.0,0.0,120098000.0
17,2017-06-01,29429080000.0,-14.728,,-433439384516.0,,-368.4235,,0.915,0.925,0.0,0.0,120098000.0
17,2017-07-02,29429080000.0,-14.718,,-433130075453.0,,-368.1606,,0.915,0.925,0.0,0.0,120098000.0
17,2017-08-01,29429080000.0,-14.683,,-432103037195.0,,-367.2876,,0.915,0.925,0.01,0.0,120098000.0
17,2017-09-01,29429080000.0,-14.63,,-430535704088.0,,-365.9553,,0.915,0.925,0.11,0.0,120098000.0
17,2017-10-01,29429080000.0,-14.569,,-428741255239.0,,-364.4301,,0.915,0.925,0.27,0.0,120098000.0
17,2017-11-01,29429080000.0,-14.53,,-427608573823.0,,-363.4673,,0.915,0.925,0.4,0.0,120098000.0
17,2017-12-01,29429080000.0,-14.557,,-428384889484.0,,-364.1272,,0.915,0.925,0.17,0.0,120098000.0
17,2018-01-01,29429080000.0,-14.691,0.299,-432353245911.0,22779040730.0,-367.5003,32.3704,0.915,0.925,0.2,0.73,120098000.0
17,2018-01-31,29429080000.0,-14.94,,-439657827264.0,,-373.7092,,0.915,0.925,0.13,0.0,120098000.0
17,2018-03-02,29429080000.0,-15.232,,-448273723448.0,,-381.0327,,0.915,0.925,0.16,0.0,120098000.0
17,2018-04-02,29429080000.0,-15.468,,-455214033985.0,,-386.9319,,0.915,0.925,0.15,0.0,120098000.0
17,2018-05-02,29429080000.0,-15.596,,-458964317556.0,,-390.1197,,0.915,0.925,0.0,0.0,120098000.0
17,2018-06-02,29429080000.0,-15.631,,-460018307911.0,,-391.0156,,0.915,0.925,0.0,0.0,120098000.0
17,2018-07-02,29429080000.0,-15.617,,-459588283499.0,,-390.65,,0.915,0.925,0.0,0.0,120098000.0
17,2018-08-02,29429080000.0,-15.579,,-458481772577.0,,-389.7095,,0.915,0.925,0.01,0.0,120098000.0
17,2018-09-01,29429080000.0,-15.525,,-456881124178.0,,-388.349,,0.915,0.925,0.05,0.0,120098000.0
17,2018-10-01,29429080000.0,-15.464,,-455096530157.0,,-386.8321,,0.915,0.925,0.58,0.0,120098000.0
17,2018-11-01,29429080000.0,-15.427,,-454000098694.0,,-385.9001,,0.915,0.925,0.19,0.0,120098000.0
