reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
16,2011-08-02,2341036000.0,-5.412,,-12668797762.0,,-10.7685,,0.949,0.956,0.16,0.0,2816000.0
16,2011-09-01,2341036000.0,-5.457,,-12774269754.0,,-10.8581,,0.949,0.956,0.08,0.0,2816000.0
16,2011-10-02,2341036000.0,-5.493,,-12859940589.0,,-10.9309,,0.949,0.956,0.04,0.0,2816000.0
16,2011-11-01,2341036000.0,-5.529,,-12942768396.0,,-11.0014,,0.949,0.956,0.15,0.0,2816000.0
16,2011-12-02,2341036000.0,-5.565,,-13028145034.0,,-11.0739,,0.949,0.956,0.08,0.0,2816000.0
16,2012-01-01,2341036000.0,-5.601,0.253,-13112771170.0,1370997700.0,-11.1459,1.4061,0.949,0.956,0.05,0.8,2816000.0
16,2012-01-31,2341036000.0,-5.637,,-13195384957.0,,-11.2161,,0.949,0.956,0.07,0.0,2816000.0
16,2012-03-02,2341036000.0,-5.67,,-13274167297.0,,-11.283,,0.949,0.956,0.04,0.0,2816000.0
16,2012-04-01,2341036000.0,-5.7,,-13343669930.0,,-11.3421,,0.949,0.956,0.04,0.0,2816000.0
16,2012-05-02,2341036000.0,-5.727,,-13406668324.0,,-11.3957,,0.949,0.956,0.27,0.0,2816000.0
16,2012-06-01,2341036000.0,-5.761,,-13485853462.0,,-11.463,,0.949,0.956,0.28,0.0,2816000.0
16,2012-07-02,2341036000.0,-5.808,,-13596872763.0,,-11.5573,,0.949,0.956,0.51,0.0,2816000.0
16,2012-08-01,2341036000.0,-5.86,,-13717968945.0,,-11.6603,,0.949,0.956,0.29,0.0,2816000.0
16,2012-09-01,2341036000.0,-5.903,,-13819357213.0,,-11.7465,,0.949,0.956,0.09,0.0,2816000.0
16,2012-10-01,2341036000.0,-5.938,,-13901727453.0,,-11.8165,,0.949,0.956,0.14,0.0,2816000.0
16,2012-10-31,2341036000.0,-5.972,,-13981603848.0,,-11.8844,,0.949,0.956,0.13,0.0,2816000.0
16,2012-12-01,2341036000.0,-6.008,,-14064270053.0,,-11.9546,,0.949,0.956,0.08,0.0,2816000.0
16,2012-12-31,2341036000.0,-6.043,0.25,-14146605508.0,1457254964.0,-12.0246,1.5016,0.949,0.956,0.0,0.54,2816000.0
16,2013-01-31,2341036000.0,-6.077,,-14227398211.0,,-12.0933,,0.949,0.956,0.0,0.0,2816000.0
16,2013-03-02,2341036000.0,-6.11,,-14304707214.0,,-12.159,,0.949,0.956,0.13,0.0,2816000.0
16,2013-04-02,2341036000.0,-6.14,,-14372834567.0,,-12.2169,,0.949,0.956,0.03,0.0,2816000.0
16,2013-05-02,2341036000.0,-6.166,,-14434488367.0,,-12.2693,,0.949,0.956,0.09,0.0,2816000.0
16,2013-06-01,2341036000.0,-6.199,,-14512654012.0,,-12.3358,,0.949,0.956,0.14,0.0,2816000.0
16,2013-07-02,2341036000.0,-6.247,,-14623371452.0,,-12.4299,,0.949,0.956,0.27,0.0,2816000.0
16,2013-08-01,2341036000.0,-6.299,,-14745087280.0,,-12.5333,,0.949,0.956,0.12,0.0,2816000.0
16,2013-09-01,2341036000.0,-6.342,,-14847904863.0,,-12.6207,,0.949,0.956,0.07,0.0,2816000.0
16,2013-10-01,2341036000.0,-6.378,,-14932220318.0,,-12.6924,,0.949,0.956,0.06,0.0,2816000.0
16,2013-11-01,2341036000.0,-6.414,,-15014299574.0,,-12.7622,,0.949,0.956,0.06,0.0,2816000.0
16,2013-12-01,2341036000.0,-6.45,,-15099088461.0,,-12.8342,,0.949,0.956,0.1,0.0,2816000.0
16,2014-01-01,2341036000.0,-6.486,0.268,-15183336683.0,1563344282.0,-12.9058,1.6111,0.949,0.956,0.01,0.66,2816000.0
16,2014-01-31,2341036000.0,-6.521,,-15265952514.0,,-12.9761,,0.949,0.956,0.01,0.0,2816000.0
16,2014-03-02,2341036000.0,-6.555,,-15345179431.0,,-13.0434,,0.949,0.956,0.06,0.0,2816000.0
16,2014-04-02,2341036000.0,-6.585,,-15415500343.0,,-13.1032,,0.949,0.956,0.08,0.0,2816000.0
16,2014-05-02,2341036000.0,-6.612,,-15479551956.0,,-13.1576,,0.949,0.956,0.17,0.0,2816000.0
16,2014-06-02,2341036000.0,-6.647,,-15560101107.0,,-13.2261,,0.949,0.956,0.41,0.0,2816000.0
16,2014-07-02,2341036000.0,-6.695,,-15673174677.0,,-13.3222,,0.949,0.956,0.25,0.0,2816000.0
16,2014-08-02,2341036000.0,-6.748,,-15797204498.0,,-13.4276,,0.949,0.956,0.15,0.0,2816000.0
16,2014-09-01,2341036000.0,-6.793,,-15902375993.0,,-13.517,,0.949,0.956,0.04,0.0,2816000.0
16,2014-10-01,2341036000.0,-6.83,,-15989209276.0,,-13.5908,,0.949,0.956,0.05,0.0,2816000.0
16,2014-11-01,2341036000.0,-6.866,,-16073714404.0,,-13.6627,,0.949,0.956,0.07,0.0,2816000.0
16,2014-12-01,2341036000.0,-6.903,,-16160591180.0,,-13.7365,,0.949,0.956,0.12,0.0,2816000.0
16,2015-01-01,2341036000.0,-6.94,0.288,-16246787556.0,1674612730.0,-13.8098,1.7252,0.949,0.956,0.02,0.6,2816000.0
16,2015-01-31,2341036000.0,-6.976,,-16331651628.0,,-13.8819,,0.949,0.956,0.0,0.0,2816000.0
16,2015-03-03,2341036000.0,-7.011,,-16413868497.0,,-13.9518,,0.949,0.956,0.09,0.0,2816000.0
16,2015-04-02,2341036000.0,-7.043,,-16488204882.0,,-14.015,,0.949,0.956,0.04,0.0,2816000.0
16,2015-05-03,2341036000.0,-7.073,,-16557193676.0,,-14.0736,,0.949,0.956,0.05,0.0,2816000.0
16,2015-06-02,2341036000.0,-7.11,,-16643660147.0,,-14.1471,,0.949,0.956,0.27,0.0,2816000.0
16,2015-07-02,2341036000.0,-7.161,,-16764093451.0,,-14.2495,,0.949,0.956,0.25,0.0,2816000.0
16,2015-08-02,2341036000.0,-7.218,,-16897072176.0,,-14.3625,,0.949,0.956,0.15,0.0,2816000.0
16,2015-09-01,2341036000.0,-7.267,,-17012494994.0,,-14.4606,,0.949,0.956,0.14,0.0,2816000.0
16,2015-10-02,2341036000.0,-7.309,,-17110835003.0,,-14.5442,,0.949,0.956,0.01,0.0,2816000.0
16,2015-11-01,2341036000.0,-7.351,,-17207883296.0,,-14.6267,,0.949,0.956,0.02,0.0,2816000.0
16,2015-12-02,2341036000.0,-7.393,,-17307452989.0,,-14.7113,,0.949,0.956,0.09,0.0,2816000.0
16,2016-01-01,2341036000.0,-7.435,0.261,-17406096948.0,1752189874.0,-14.7952,1.819,0.949,0.956,0.06,0.8,2816000.0
16,2016-01-31,2341036000.0,-7.477,,-17503711153.0,,-14.8782,,0.949,0.956,0.01,0.0,2816000.0
16,2016-03-02,2341036000.0,-7.518,,-17599333757.0,,-14.9594,,0.949,0.956,0.13,0.0,2816000.0
16,2016-04-01,2341036000.0,-7.555,,-17687177159.0,,-15.0341,,0.949,0.956,0.15,0.0,2816000.0
16,2016-05-02,2341036000.0,-7.59,,-17768715937.0,,-15.1034,,0.949,0.956,0.43,0.0,2816000.0
16,2016-06-01,2341036000.0,-7.632,,-17866480414.0,,-15.1865,,0.949,0.956,0.31,0.0,2816000.0
16,2016-07-02,2341036000.0,-7.688,,-17997283826.0,,-15.2977,,0.949,0.956,0.36,0.0,2816000.0
16,2016-08-01,2341036000.0,-7.748,,-18139363293.0,,-15.4185,,0.949,0.956,0.31,0.0,2816000.0
16,2016-09-01,2341036000.0,-7.801,,-18262063464.0,,-15.5228,,0.949,0.956,0.13,0.0,2816000.0
16,2016-10-01,2341036000.0,-7.845,,-18365811672.0,,-15.6109,,0.949,0.956,0.09,0.0,2816000.0
16,2016-10-31,2341036000.0,-7.888,,-18465732007.0,,-15.6959,,0.949,0.956,0.47,0.0,2816000.0
16,2016-12-01,2341036000.0,-7.93,,-18564257461.0,,-15.7796,,0.949,0.956,0.07,0.0,2816000.0
16,2016-12-31,2341036000.0,-7.97,0.22,-18658351273.0,1833583695.0,-15.8596,1.9189,0.949,0.956,0.02,0.84,2816000.0
16,2017-01-31,2341036000.0,-8.009,,-18749792279.0,,-15.9373,,0.949,0.956,0.0,0.0,2816000.0
16,2017-03-02,2341036000.0,-8.047,,-18838490237.0,,-16.0127,,0.949,0.956,0.09,0.0,2816000.0
16,2017-04-02,2341036000.0,-8.081,,-18918079067.0,,-16.0804,,0.949,0.956,0.18,0.0,2816000.0
16,2017-05-02,2341036000.0,-8.112,,-18989361289.0,,-16.141,,0.949,0.956,0.29,0.0,2816000.0
16,2017-06-01,2341036000.0,-8.148,,-19075234440.0,,-16.2139,,0.949,0.956,0.23,0.0,2816000.0
16,2017-07-02,2341036000.0,-8.199,,-19193189158.0,,-16.3142,,0.949,0.956,0.47,0.0,2816000.0
16,2017-08-01,2341036000.0,-8.253,,-19321533286.0,,-16.4233,,0.949,0.956,0.32,0.0,2816000.0
16,2017-09-01,2341036000.0,-8.299,,-19429328452.0,,-16.5149,,0.949,0.956,0.05,0.0,2816000.0
16,2017-10-01,2341036000.0,-8.337,,-19517333153.0,,-16.5897,,0.949,0.956,0.07,0.0,2816000.0
16,2017-11-01,2341036000.0,-8.373,,-19601852426.0,,-16.6616,,0.949,0.956,0.1,0.0,2816000.0
16,2017-12-01,2341036000.0,-8.409,,-19686601635.0,,-16.7336,,0.949,0.956,0.17,0.0,2816000.0
16,2018-01-01,2341036000.0,-8.445,0.239,-19768888933.0,1946952401.0,-16.8036,2.0361,0.949,0.956,0.03,0.64,2816000.0
16,2018-01-31,2341036000.0,-8.479,,-19849813012.0,,-16.8723,,0.949,0.956,0.01,0.0,2816000.0
16,2018-03-02,2341036000.0,-8.513,,-19928805883.0,,-16.9395,,0.949,0.956,0.19,0.0,2816000.0
16,2018-04-02,2341036000.0,-8.543,,-19999642741.0,,-16.9997,,0.949,0.956,0.1,0.0,2816000.0
16,2018-05-02,2341036000.0,-8.57,,-20063585305.0,,-17.054,,0.949,0.956,0.35,0.0,2816000.0
16,2018-06-02,2341036000.0,-8.605,,-20144046285.0,,-17.1224,,0.949,0.956,0.04,0.0,2816000.0
16,2018-07-02,2341036000.0,-8.654,,-20258434695.0,,-17.2197,,0.949,0.956,0.1,0.0,2816000.0
16,2018-08-02,2341036000.0,-8.707,,-20384338762.0,,-17.3267,,0.949,0.956,0.17,0.0,2816000.0
16,2018-09-01,2341036000.0,-8.753,,-20490379002.0,,-17.4168,,0.949,0.956,0.08,0.0,2816000.0
16,2018-10-01,2341036000.0,-8.79,,-20577491384.0,,-17.4909,,0.949,0.956,0.09,0.0,2816000.0
16,2018-11-01,2341036000.0,-8.826,,-20662467969.0,,-17.5631,,0.949,0.956,0.13,0.0,2816000.0
