reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
10.0,2000-01-01,2410051000.0,0.0,0.366,0.0,881024998.0,0.0,0.7489,0.952,0.956,0.0,0.62,88524000.0
10.0,2000-01-31,2410051000.0,0.022,,54097547.0,,0.046,,0.952,0.956,0.0,0.0,88524000.0
10.0,2000-03-02,2410051000.0,0.026,,61861851.0,,0.0526,,0.952,0.956,0.02,0.0,88524000.0
10.0,2000-04-01,2410051000.0,0.008,,18535092.0,,0.0158,,0.952,0.956,0.23,0.0,88524000.0
10.0,2000-05-02,2410051000.0,-0.041,,-97929255.0,,-0.0832,,0.952,0.956,0.02,0.0,88524000.0
10.0,2000-06-01,2410051000.0,-0.141,,-340725741.0,,-0.2896,,0.952,0.956,0.05,0.0,88524000.0
10.0,2000-07-02,2410051000.0,-0.306,,-737384535.0,,-0.6268,,0.952,0.956,0.21,0.0,88524000.0
10.0,2000-08-01,2410051000.0,-0.497,,-1197233776.0,,-1.0176,,0.952,0.956,0.02,0.0,88524000.0
10.0,2000-09-01,2410051000.0,-0.635,,-1529659148.0,,-1.3002,,0.952,0.956,0.22,0.0,88524000.0
10.0,2000-10-01,2410051000.0,-0.664,,-1600637149.0,,-1.3605,,0.952,0.956,0.07,0.0,88524000.0
10.0,2000-10-31,2410051000.0,-0.611,,-1471403879.0,,-1.2507,,0.952,0.956,0.2,0.0,88524000.0
10.0,2000-12-01,2410051000.0,-0.542,,-1307225766.0,,-1.1111,,0.952,0.956,0.01,0.0,88524000.0
10.0,2000-12-31,2410051000.0,-0.496,0.229,-1195406487.0,572149509.0,-1.0161,0.4916,0.952,0.956,0.02,0.78,88524000.0
10.0,2001-01-31,2410051000.0,-0.472,,-1138103468.0,,-0.9674,,0.952,0.956,0.02,0.0,88524000.0
10.0,2001-03-02,2410051000.0,-0.468,,-1128614901.0,,-0.9593,,0.952,0.956,0.19,0.0,88524000.0
10.0,2001-04-02,2410051000.0,-0.486,,-1171358458.0,,-0.9957,,0.952,0.956,0.12,0.0,88524000.0
10.0,2001-05-02,2410051000.0,-0.535,,-1288532018.0,,-1.0953,,0.952,0.956,0.28,0.0,88524000.0
10.0,2001-06-01,2410051000.0,-0.637,,-1534351045.0,,-1.3042,,0.952,0.956,0.16,0.0,88524000.0
10.0,2001-07-02,2410051000.0,-0.803,,-1936198246.0,,-1.6458,,0.952,0.956,0.02,0.0,88524000.0
10.0,2001-08-01,2410051000.0,-0.997,,-2402484777.0,,-2.0421,,0.952,0.956,0.09,0.0,88524000.0
10.0,2001-09-01,2410051000.0,-1.138,,-2743555932.0,,-2.332,,0.952,0.956,0.15,0.0,88524000.0
10.0,2001-10-01,2410051000.0,-1.173,,-2826096578.0,,-2.4022,,0.952,0.956,0.04,0.0,88524000.0
10.0,2001-11-01,2410051000.0,-1.125,,-2711096311.0,,-2.3044,,0.952,0.956,0.25,0.0,88524000.0
10.0,2001-12-01,2410051000.0,-1.064,,-2563182367.0,,-2.1787,,0.952,0.956,0.0,0.0,88524000.0
10.0,2002-01-01,2410051000.0,-1.024,0.231,-2468117574.0,635661905.0,-2.0979,0.5602,0.952,0.956,0.09,0.51,88524000.0
10.0,2002-01-31,2410051000.0,-1.007,,-2427092823.0,,-2.063,,0.952,0.956,0.1,0.0,88524000.0
10.0,2002-03-02,2410051000.0,-1.01,,-2433552349.0,,-2.0685,,0.952,0.956,0.12,0.0,88524000.0
10.0,2002-04-02,2410051000.0,-1.034,,-2491702906.0,,-2.1179,,0.952,0.956,0.05,0.0,88524000.0
10.0,2002-05-02,2410051000.0,-1.088,,-2622379856.0,,-2.229,,0.952,0.956,0.11,0.0,88524000.0
10.0,2002-06-02,2410051000.0,-1.194,,-2878218247.0,,-2.4465,,0.952,0.956,0.09,0.0,88524000.0
10.0,2002-07-02,2410051000.0,-1.364,,-3286559801.0,,-2.7936,,0.952,0.956,0.03,0.0,88524000.0
10.0,2002-08-02,2410051000.0,-1.559,,-3757175024.0,,-3.1936,,0.952,0.956,0.2,0.0,88524000.0
10.0,2002-09-01,2410051000.0,-1.702,,-4100844183.0,,-3.4857,,0.952,0.956,0.05,0.0,88524000.0
10.0,2002-10-01,2410051000.0,-1.737,,-4185131802.0,,-3.5574,,0.952,0.956,0.0,0.0,88524000.0
10.0,2002-11-01,2410051000.0,-1.689,,-4071559968.0,,-3.4608,,0.952,0.956,0.0,0.0,88524000.0
10.0,2002-12-01,2410051000.0,-1.628,,-3923490828.0,,-3.335,,0.952,0.956,0.01,0.0,88524000.0
10.0,2003-01-01,2410051000.0,-1.588,0.209,-3826971591.0,695368736.0,-3.2529,0.6341,0.952,0.956,0.3,0.55,88524000.0
10.0,2003-01-31,2410051000.0,-1.57,,-3784275122.0,,-3.2166,,0.952,0.956,0.19,0.0,88524000.0
10.0,2003-03-03,2410051000.0,-1.572,,-3788858761.0,,-3.2205,,0.952,0.956,0.05,0.0,88524000.0
10.0,2003-04-02,2410051000.0,-1.595,,-3844348959.0,,-3.2677,,0.952,0.956,0.05,0.0,88524000.0
10.0,2003-05-03,2410051000.0,-1.648,,-3971858399.0,,-3.3761,,0.952,0.956,0.1,0.0,88524000.0
10.0,2003-06-02,2410051000.0,-1.753,,-4224496237.0,,-3.5908,,0.952,0.956,0.04,0.0,88524000.0
10.0,2003-07-02,2410051000.0,-1.921,,-4630302916.0,,-3.9358,,0.952,0.956,0.04,0.0,88524000.0
10.0,2003-08-02,2410051000.0,-2.116,,-5100187107.0,,-4.3352,,0.952,0.956,0.18,0.0,88524000.0
10.0,2003-09-01,2410051000.0,-2.259,,-5445475146.0,,-4.6287,,0.952,0.956,0.04,0.0,88524000.0
10.0,2003-10-02,2410051000.0,-2.296,,-5532776686.0,,-4.7029,,0.952,0.956,0.0,0.0,88524000.0
10.0,2003-11-01,2410051000.0,-2.25,,-5421466738.0,,-4.6082,,0.952,0.956,0.24,0.0,88524000.0
10.0,2003-12-02,2410051000.0,-2.188,,-5274031623.0,,-4.4829,,0.952,0.956,0.07,0.0,88524000.0
10.0,2004-01-01,2410051000.0,-2.148,0.251,-5176815064.0,886558796.0,-4.4003,0.8151,0.952,0.956,0.31,0.46,88524000.0
10.0,2004-01-31,2410051000.0,-2.129,,-5130526180.0,,-4.3609,,0.952,0.956,0.08,0.0,88524000.0
10.0,2004-03-02,2410051000.0,-2.128,,-5127535722.0,,-4.3584,,0.952,0.956,0.17,0.0,88524000.0
10.0,2004-04-01,2410051000.0,-2.146,,-5172827260.0,,-4.3969,,0.952,0.956,0.07,0.0,88524000.0
10.0,2004-05-02,2410051000.0,-2.194,,-5288738977.0,,-4.4954,,0.952,0.956,0.11,0.0,88524000.0
10.0,2004-06-01,2410051000.0,-2.294,,-5528575731.0,,-4.6993,,0.952,0.956,0.1,0.0,88524000.0
10.0,2004-07-02,2410051000.0,-2.456,,-5920140884.0,,-5.0321,,0.952,0.956,0.03,0.0,88524000.0
10.0,2004-08-01,2410051000.0,-2.645,,-6374166735.0,,-5.418,,0.952,0.956,0.02,0.0,88524000.0
10.0,2004-09-01,2410051000.0,-2.781,,-6702943264.0,,-5.6975,,0.952,0.956,0.32,0.0,88524000.0
10.0,2004-10-01,2410051000.0,-2.811,,-6773907288.0,,-5.7578,,0.952,0.956,0.0,0.0,88524000.0
10.0,2004-10-31,2410051000.0,-2.758,,-6647006266.0,,-5.65,,0.952,0.956,0.01,0.0,88524000.0
10.0,2004-12-01,2410051000.0,-2.691,,-6485302818.0,,-5.5125,,0.952,0.956,0.0,0.0,88524000.0
10.0,2004-12-31,2410051000.0,-2.645,0.235,-6375287462.0,978348229.0,-5.419,0.9154,0.952,0.956,0.08,0.48,88524000.0
10.0,2005-01-31,2410051000.0,-2.622,,-6318784034.0,,-5.371,,0.952,0.956,0.12,0.0,88524000.0
10.0,2005-03-02,2410051000.0,-2.618,,-6309846377.0,,-5.3634,,0.952,0.956,0.07,0.0,88524000.0
10.0,2005-04-02,2410051000.0,-2.636,,-6353567767.0,,-5.4005,,0.952,0.956,0.11,0.0,88524000.0
10.0,2005-05-02,2410051000.0,-2.685,,-6472116967.0,,-5.5013,,0.952,0.956,0.26,0.0,88524000.0
10.0,2005-06-01,2410051000.0,-2.788,,-6720068620.0,,-5.7121,,0.952,0.956,0.03,0.0,88524000.0
10.0,2005-07-02,2410051000.0,-2.956,,-7123805934.0,,-6.0552,,0.952,0.956,0.01,0.0,88524000.0
10.0,2005-08-01,2410051000.0,-3.15,,-7591885712.0,,-6.4531,,0.952,0.956,0.08,0.0,88524000.0
10.0,2005-09-01,2410051000.0,-3.293,,-7936997745.0,,-6.7464,,0.952,0.956,0.17,0.0,88524000.0
10.0,2005-10-01,2410051000.0,-3.331,,-8027662812.0,,-6.8235,,0.952,0.956,0.07,0.0,88524000.0
10.0,2005-11-01,2410051000.0,-3.288,,-7923440346.0,,-6.7349,,0.952,0.956,0.05,0.0,88524000.0
10.0,2005-12-01,2410051000.0,-3.23,,-7785408024.0,,-6.6176,,0.952,0.956,0.15,0.0,88524000.0
10.0,2006-01-01,2410051000.0,-3.194,0.302,-7698727244.0,1207667898.0,-6.5439,1.1257,0.952,0.956,0.05,0.4,88524000.0
10.0,2006-01-31,2410051000.0,-3.181,,-7665375840.0,,-6.5156,,0.952,0.956,0.13,0.0,88524000.0
10.0,2006-03-02,2410051000.0,-3.187,,-7680161497.0,,-6.5281,,0.952,0.956,0.21,0.0,88524000.0
10.0,2006-04-02,2410051000.0,-3.215,,-7747574232.0,,-6.5854,,0.952,0.956,0.09,0.0,88524000.0
10.0,2006-05-02,2410051000.0,-3.273,,-7887984441.0,,-6.7048,,0.952,0.956,0.07,0.0,88524000.0
