reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
12,2002-05-02,1336462000.0,-0.528,,-705548497.0,,-0.5997,,0.912,0.917,0.51,0.0,9772000.0
12,2002-06-02,1336462000.0,-0.591,,-790002023.0,,-0.6715,,0.912,0.917,0.27,0.0,9772000.0
12,2002-07-02,1336462000.0,-0.697,,-931117279.0,,-0.7914,,0.912,0.917,0.22,0.0,9772000.0
12,2002-08-02,1336462000.0,-0.84,,-1122506528.0,,-0.9541,,0.912,0.917,0.08,0.0,9772000.0
12,2002-09-01,1336462000.0,-0.981,,-1310607528.0,,-1.114,,0.912,0.917,0.17,0.0,9772000.0
12,2002-10-01,1336462000.0,-1.054,,-1408590595.0,,-1.1973,,0.912,0.917,0.24,0.0,9772000.0
12,2002-11-01,1336462000.0,-1.036,,-1385187944.0,,-1.1774,,0.912,0.917,0.0,0.0,9772000.0
12,2002-12-01,1336462000.0,-0.969,,-1295304735.0,,-1.101,,0.912,0.917,0.0,0.0,9772000.0
12,2003-01-01,1336462000.0,-0.904,0.32,-1208747576.0,445375073.0,-1.0274,0.3855,0.912,0.917,0.01,0.84,9772000.0
12,2003-01-31,1336462000.0,-0.862,,-1152252283.0,,-0.9794,,0.912,0.917,0.05,0.0,9772000.0
12,2003-03-03,1336462000.0,-0.84,,-1122311421.0,,-0.954,,0.912,0.917,0.35,0.0,9772000.0
12,2003-04-02,1336462000.0,-0.84,,-1122275995.0,,-0.9539,,0.912,0.917,0.39,0.0,9772000.0
12,2003-05-03,1336462000.0,-0.871,,-1164324196.0,,-0.9897,,0.912,0.917,0.15,0.0,9772000.0
12,2003-06-02,1336462000.0,-0.939,,-1255567690.0,,-1.0672,,0.912,0.917,0.29,0.0,9772000.0
12,2003-07-02,1336462000.0,-1.048,,-1401028321.0,,-1.1909,,0.912,0.917,0.13,0.0,9772000.0
12,2003-08-02,1336462000.0,-1.193,,-1594090449.0,,-1.355,,0.912,0.917,0.0,0.0,9772000.0
12,2003-09-01,1336462000.0,-1.333,,-1781574315.0,,-1.5143,,0.912,0.917,0.53,0.0,9772000.0
12,2003-10-02,1336462000.0,-1.404,,-1877023498.0,,-1.5955,,0.912,0.917,0.07,0.0,9772000.0
12,2003-11-01,1336462000.0,-1.384,,-1849299337.0,,-1.5719,,0.912,0.917,0.41,0.0,9772000.0
12,2003-12-02,1336462000.0,-1.312,,-1753113965.0,,-1.4901,,0.912,0.917,0.07,0.0,9772000.0
12,2004-01-01,1336462000.0,-1.241,0.268,-1658043320.0,395476739.0,-1.4093,0.3506,0.912,0.917,0.0,0.76,9772000.0
12,2004-01-31,1336462000.0,-1.19,,-1590934887.0,,-1.3523,,0.912,0.917,0.0,0.0,9772000.0
12,2004-03-02,1336462000.0,-1.159,,-1548618216.0,,-1.3163,,0.912,0.917,0.35,0.0,9772000.0
12,2004-04-01,1336462000.0,-1.149,,-1534966937.0,,-1.3047,,0.912,0.917,0.15,0.0,9772000.0
12,2004-05-02,1336462000.0,-1.169,,-1562726759.0,,-1.3283,,0.912,0.917,0.03,0.0,9772000.0
12,2004-06-01,1336462000.0,-1.227,,-1639594485.0,,-1.3937,,0.912,0.917,0.34,0.0,9772000.0
12,2004-07-02,1336462000.0,-1.326,,-1771526650.0,,-1.5058,,0.912,0.917,0.37,0.0,9772000.0
12,2004-08-01,1336462000.0,-1.461,,-1952752424.0,,-1.6598,,0.912,0.917,0.43,0.0,9772000.0
12,2004-09-01,1336462000.0,-1.594,,-2130549693.0,,-1.811,,0.912,0.917,0.37,0.0,9772000.0
12,2004-10-01,1336462000.0,-1.66,,-2219193113.0,,-1.8863,,0.912,0.917,0.03,0.0,9772000.0
12,2004-10-31,1336462000.0,-1.638,,-2188461720.0,,-1.8602,,0.912,0.917,0.04,0.0,9772000.0
12,2004-12-01,1336462000.0,-1.566,,-2093197001.0,,-1.7792,,0.912,0.917,0.43,0.0,9772000.0
12,2004-12-31,1336462000.0,-1.498,0.218,-2002618824.0,355023985.0,-1.7022,0.3248,0.912,0.917,0.0,0.8,9772000.0
12,2005-01-31,1336462000.0,-1.454,,-1943507061.0,,-1.652,,0.912,0.917,0.59,0.0,9772000.0
12,2005-03-02,1336462000.0,-1.431,,-1912911155.0,,-1.626,,0.912,0.917,0.1,0.0,9772000.0
12,2005-04-02,1336462000.0,-1.433,,-1915018393.0,,-1.6278,,0.912,0.917,0.67,0.0,9772000.0
12,2005-05-02,1336462000.0,-1.468,,-1962439838.0,,-1.6681,,0.912,0.917,0.58,0.0,9772000.0
12,2005-06-01,1336462000.0,-1.543,,-2062055651.0,,-1.7527,,0.912,0.917,0.21,0.0,9772000.0
12,2005-07-02,1336462000.0,-1.66,,-2218976950.0,,-1.8861,,0.912,0.917,0.31,0.0,9772000.0
12,2005-08-01,1336462000.0,-1.816,,-2426802925.0,,-2.0628,,0.912,0.917,0.31,0.0,9772000.0
12,2005-09-01,1336462000.0,-1.97,,-2632301019.0,,-2.2375,,0.912,0.917,0.09,0.0,9772000.0
12,2005-10-01,1336462000.0,-2.057,,-2749687637.0,,-2.3372,,0.912,0.917,0.01,0.0,9772000.0
12,2005-11-01,1336462000.0,-2.057,,-2748522232.0,,-2.3362,,0.912,0.917,0.01,0.0,9772000.0
12,2005-12-01,1336462000.0,-2.007,,-2682594702.0,,-2.2802,,0.912,0.917,0.0,0.0,9772000.0
12,2006-01-01,1336462000.0,-1.96,0.336,-2619897307.0,521712743.0,-2.2269,0.4705,0.912,0.917,0.0,0.64,9772000.0
12,2006-01-31,1336462000.0,-1.935,,-2586584453.0,,-2.1986,,0.912,0.917,0.01,0.0,9772000.0
12,2006-03-02,1336462000.0,-1.93,,-2579642138.0,,-2.1927,,0.912,0.917,0.24,0.0,9772000.0
12,2006-04-02,1336462000.0,-1.948,,-2602926801.0,,-2.2125,,0.912,0.917,0.0,0.0,9772000.0
12,2006-05-02,1336462000.0,-1.997,,-2668381169.0,,-2.2681,,0.912,0.917,0.0,0.0,9772000.0
12,2006-06-02,1336462000.0,-2.082,,-2782670856.0,,-2.3653,,0.912,0.917,0.06,0.0,9772000.0
12,2006-07-02,1336462000.0,-2.208,,-2951263530.0,,-2.5086,,0.912,0.917,0.0,0.0,9772000.0
12,2006-08-02,1336462000.0,-2.371,,-3168171763.0,,-2.6929,,0.912,0.917,0.2,0.0,9772000.0
12,2006-09-01,1336462000.0,-2.53,,-3380787032.0,,-2.8737,,0.912,0.917,0.01,0.0,9772000.0
12,2006-10-01,1336462000.0,-2.622,,-3504031115.0,,-2.9784,,0.912,0.917,0.09,0.0,9772000.0
12,2006-11-01,1336462000.0,-2.624,,-3507353081.0,,-2.9813,,0.912,0.917,0.28,0.0,9772000.0
12,2006-12-01,1336462000.0,-2.577,,-3444272585.0,,-2.9276,,0.912,0.917,0.02,0.0,9772000.0
12,2007-01-01,1336462000.0,-2.531,0.37,-3383144152.0,600763118.0,-2.8757,0.5495,0.912,0.917,0.02,0.58,9772000.0
12,2007-01-31,1336462000.0,-2.507,,-3350779701.0,,-2.8482,,0.912,0.917,0.0,0.0,9772000.0
12,2007-03-03,1336462000.0,-2.503,,-3344526969.0,,-2.8428,,0.912,0.917,0.0,0.0,9772000.0
12,2007-04-02,1336462000.0,-2.52,,-3368035439.0,,-2.8628,,0.912,0.917,0.0,0.0,9772000.0
12,2007-05-03,1336462000.0,-2.569,,-3433179214.0,,-2.9182,,0.912,0.917,0.0,0.0,9772000.0
12,2007-06-02,1336462000.0,-2.654,,-3547038241.0,,-3.015,,0.912,0.917,0.0,0.0,9772000.0
12,2007-07-02,1336462000.0,-2.78,,-3715462506.0,,-3.1581,,0.912,0.917,0.0,0.0,9772000.0
12,2007-08-02,1336462000.0,-2.943,,-3932627760.0,,-3.3427,,0.912,0.917,0.02,0.0,9772000.0
12,2007-09-01,1336462000.0,-3.102,,-4145964146.0,,-3.5241,,0.912,0.917,0.06,0.0,9772000.0
12,2007-10-02,1336462000.0,-3.195,,-4269849272.0,,-3.6294,,0.912,0.917,0.3,0.0,9772000.0
12,2007-11-01,1336462000.0,-3.197,,-4272802045.0,,-3.6319,,0.912,0.917,0.0,0.0,9772000.0
12,2007-12-02,1336462000.0,-3.149,,-4208512594.0,,-3.5772,,0.912,0.917,0.4,0.0,9772000.0
12,2008-01-01,1336462000.0,-3.102,0.251,-4146180629.0,536705332.0,-3.5243,0.5196,0.912,0.917,0.29,0.81,9772000.0
12,2008-01-31,1336462000.0,-3.077,,-4112910985.0,,-3.496,,0.912,0.917,0.0,0.0,9772000.0
12,2008-03-02,1336462000.0,-3.072,,-4105664930.0,,-3.4898,,0.912,0.917,0.06,0.0,9772000.0
12,2008-04-01,1336462000.0,-3.088,,-4127632590.0,,-3.5085,,0.912,0.917,0.02,0.0,9772000.0
12,2008-05-02,1336462000.0,-3.136,,-4190653873.0,,-3.5621,,0.912,0.917,0.02,0.0,9772000.0
12,2008-06-01,1336462000.0,-3.219,,-4301943721.0,,-3.6567,,0.912,0.917,0.29,0.0,9772000.0
12,2008-07-02,1336462000.0,-3.343,,-4467400440.0,,-3.7973,,0.912,0.917,0.13,0.0,9772000.0
12,2008-08-01,1336462000.0,-3.503,,-4681205980.0,,-3.979,,0.912,0.917,0.12,0.0,9772000.0
12,2008-09-01,1336462000.0,-3.659,,-4890588329.0,,-4.157,,0.912,0.917,0.0,0.0,9772000.0
12,2008-10-01,1336462000.0,-3.748,,-5009493691.0,,-4.2581,,0.912,0.917,0.29,0.0,9772000.0
12,2008-10-31,1336462000.0,-3.746,,-5006802217.0,,-4.2558,,0.912,0.917,0.07,0.0,9772000.0
12,2008-12-01,1336462000.0,-3.694,,-4937204418.0,,-4.1966,,0.912,0.917,0.06,0.0,9772000.0
12,2008-12-31,1336462000.0,-3.644,0.339,-4869984157.0,669461917.0,-4.1395,0.6397,0.912,0.917,0.0,0.75,9772000.0
12,2009-01-31,1336462000.0,-3.615,,-4831748544.0,,-4.107,,0.912,0.917,0.0,0.0,9772000.0
12,2009-03-02,1336462000.0,-3.606,,-4819501323.0,,-4.0966,,0.912,0.917,0.13,0.0,9772000.0
12,2009-04-02,1336462000.0,-3.619,,-4836959130.0,,-4.1114,,0.912,0.917,0.06,0.0,9772000.0
12,2009-05-02,1336462000.0,-3.664,,-4896381492.0,,-4.1619,,0.912,0.917,0.0,0.0,9772000.0
12,2009-06-01,1336462000.0,-3.745,,-5005168197.0,,-4.2544,,0.912,0.917,0.01,0.0,9772000.0
12,2009-07-02,1336462000.0,-3.868,,-5169458915.0,,-4.394,,0.912,0.917,0.13,0.0,9772000.0
12,2009-08-01,1336462000.0,-4.028,,-5383804739.0,,-4.5762,,0.912,0.917,0.53,0.0,9772000.0
12,2009-09-01,1336462000.0,-4.187,,-5595261716.0,,-4.756,,0.912,0.917,0.34,0.0,9772000.0
12,2009-10-01,1336462000.0,-4.278,,-5717387402.0,,-4.8598,,0.912,0.917,0.01,0.0,9772000.0
12,2009-11-01,1336462000.0,-4.28,,-5719726885.0,,-4.8618,,0.912,0.917,0.0,0.0,9772000.0
12,2009-12-01,1336462000.0,-4.233,,-5657264982.0,,-4.8087,,0.912,0.917,0.0,0.0,9772000.0
12,2010-01-01,1336462000.0,-4.189,0.315,-5598605846.0,705590276.0,-4.7588,0.6874,0.912,0.917,0.0,0.69,9772000.0
12,2010-01-31,1336462000.0,-4.168,,-5569980126.0,,-4.7345,,0.912,0.917,0.0,0.0,9772000.0
12,2010-03-02,1336462000.0,-4.167,,-5568489081.0,,-4.7332,,0.912,0.917,0.03,0.0,9772000.0
12,2010-04-02,1336462000.0,-4.189,,-5597857345.0,,-4.7582,,0.912,0.917,0.17,0.0,9772000.0
12,2010-05-02,1336462000.0,-4.243,,-5670204469.0,,-4.8197,,0.912,0.917,0.15,0.0,9772000.0
12,2010-06-02,1336462000.0,-4.334,,-5792889079.0,,-4.924,,0.912,0.917,0.14,0.0,9772000.0
12,2010-07-02,1336462000.0,-4.469,,-5972023762.0,,-5.0762,,0.912,0.917,0.39,0.0,9772000.0
12,2010-08-02,1336462000.0,-4.641,,-6201859903.0,,-5.2716,,0.912,0.917,0.61,0.0,9772000.0
12,2010-09-01,1336462000.0,-4.81,,-6428692191.0,,-5.4644,,0.912,0.917,0.0,0.0,9772000.0
12,2010-10-01,1336462000.0,-4.913,,-6565500505.0,,-5.5807,,0.912,0.917,0.0,0.0,9772000.0
12,2010-11-01,1336462000.0,-4.925,,-6582015397.0,,-5.5947,,0.912,0.917,0.0,0.0,9772000.0
12,2010-12-01,1336462000.0,-4.888,,-6533248068.0,,-5.5533,,0.912,0.917,0.0,0.0,9772000.0
12,2011-01-01,1336462000.0,-4.854,0.403,-6487556001.0,848373581.0,-5.5144,0.8195,0.912,0.917,0.0,0.68,9772000.0
12,2011-01-31,1336462000.0,-4.842,,-6471079566.0,,-5.5004,,0.912,0.917,0.0,0.0,9772000.0
12,2011-03-03,1336462000.0,-4.849,,-6480802883.0,,-5.5087,,0.912,0.917,0.01,0.0,9772000.0
12,2011-04-02,1336462000.0,-4.879,,-6520225184.0,,-5.5422,,0.912,0.917,0.01,0.0,9772000.0
12,2011-05-03,1336462000.0,-4.939,,-6601322335.0,,-5.6111,,0.912,0.917,0.11,0.0,9772000.0
12,2011-06-02,1336462000.0,-5.037,,-6731446415.0,,-5.7217,,0.912,0.917,0.01,0.0,9772000.0
12,2011-07-02,1336462000.0,-5.176,,-6916883219.0,,-5.8794,,0.912,0.917,0.01,0.0,9772000.0
12,2011-08-02,1336462000.0,-5.352,,-7152171932.0,,-6.0793,,0.912,0.917,0.43,0.0,9772000.0
12,2011-09-01,1336462000.0,-5.525,,-7383318143.0,,-6.2758,,0.912,0.917,0.43,0.0,9772000.0
12,2011-10-02,1336462000.0,-5.628,,-7522112772.0,,-6.3938,,0.912,0.917,0.08,0.0,9772000.0
12,2011-11-01,1336462000.0,-5.64,,-7537831057.0,,-6.4072,,0.912,0.917,0.0,0.0,9772000.0
12,2011-12-02,1336462000.0,-5.602,,-7486454690.0,,-6.3635,,0.912,0.917,0.0,0.0,9772000.0
12,2012-01-01,1336462000.0,-5.565,0.309,-7437114602.0,857840298.0,-6.3215,0.8549,0.912,0.917,0.0,0.64,9772000.0
12,2012-01-31,1336462000.0,-5.549,,-7416092178.0,,-6.3037,,0.912,0.917,0.0,0.0,9772000.0
12,2012-03-02,1336462000.0,-5.552,,-7420263832.0,,-6.3072,,0.912,0.917,0.02,0.0,9772000.0
12,2012-04-01,1336462000.0,-5.577,,-7453168255.0,,-6.3352,,0.912,0.917,0.1,0.0,9772000.0
12,2012-05-02,1336462000.0,-5.632,,-7527051561.0,,-6.398,,0.912,0.917,0.0,0.0,9772000.0
12,2012-06-01,1336462000.0,-5.724,,-7649578871.0,,-6.5021,,0.912,0.917,0.07,0.0,9772000.0
12,2012-07-02,1336462000.0,-5.857,,-7827312033.0,,-6.6532,,0.912,0.917,0.32,0.0,9772000.0
12,2012-08-01,1336462000.0,-6.027,,-8054791840.0,,-6.8466,,0.912,0.917,0.37,0.0,9772000.0
12,2012-09-01,1336462000.0,-6.194,,-8277692167.0,,-7.036,,0.912,0.917,0.36,0.0,9772000.0
12,2012-10-01,1336462000.0,-6.291,,-8407673941.0,,-7.1465,,0.912,0.917,0.01,0.0,9772000.0
12,2012-10-31,1336462000.0,-6.296,,-8414665386.0,,-7.1525,,0.912,0.917,0.0,0.0,9772000.0
12,2012-12-01,1336462000.0,-6.252,,-8355108540.0,,-7.1018,,0.912,0.917,0.0,0.0,9772000.0
12,2012-12-31,1336462000.0,-6.209,0.329,-8298084809.0,947431878.0,-7.0534,0.9468,0.912,0.917,0.0,0.65,9772000.0
12,2013-01-31,1336462000.0,-6.188,,-8269804618.0,,-7.0293,,0.912,0.917,0.0,0.0,9772000.0
12,2013-03-02,1336462000.0,-6.186,,-8267154200.0,,-7.0271,,0.912,0.917,0.0,0.0,9772000.0
12,2013-04-02,1336462000.0,-6.206,,-8293925028.0,,-7.0498,,0.912,0.917,0.17,0.0,9772000.0
12,2013-05-02,1336462000.0,-6.257,,-8362696276.0,,-7.1083,,0.912,0.917,0.51,0.0,9772000.0
12,2013-06-01,1336462000.0,-6.346,,-8481292472.0,,-7.2091,,0.912,0.917,0.4,0.0,9772000.0
12,2013-07-02,1336462000.0,-6.477,,-8656323252.0,,-7.3579,,0.912,0.917,0.03,0.0,9772000.0
12,2013-08-01,1336462000.0,-6.646,,-8882144454.0,,-7.5498,,0.912,0.917,0.41,0.0,9772000.0
12,2013-09-01,1336462000.0,-6.812,,-9104131881.0,,-7.7385,,0.912,0.917,0.01,0.0,9772000.0
12,2013-10-01,1336462000.0,-6.909,,-9234253213.0,,-7.8491,,0.912,0.917,0.01,0.0,9772000.0
12,2013-11-01,1336462000.0,-6.916,,-9242539289.0,,-7.8562,,0.912,0.917,0.0,0.0,9772000.0
12,2013-12-01,1336462000.0,-6.873,,-9184978166.0,,-7.8072,,0.912,0.917,0.01,0.0,9772000.0
12,2014-01-01,1336462000.0,-6.832,0.294,-9130666287.0,1003202016.0,-7.7611,1.0135,0.912,0.917,0.01,0.76,9772000.0
12,2014-01-31,1336462000.0,-6.813,,-9105970365.0,,-7.7401,,0.912,0.917,0.0,0.0,9772000.0
12,2014-03-02,1336462000.0,-6.815,,-9107827449.0,,-7.7417,,0.912,0.917,0.02,0.0,9772000.0
12,2014-04-02,1336462000.0,-6.839,,-9140313566.0,,-7.7693,,0.912,0.917,0.26,0.0,9772000.0
12,2014-05-02,1336462000.0,-6.896,,-9216270300.0,,-7.8338,,0.912,0.917,0.07,0.0,9772000.0
12,2014-06-02,1336462000.0,-6.991,,-9343516102.0,,-7.942,,0.912,0.917,0.48,0.0,9772000.0
12,2014-07-02,1336462000.0,-7.13,,-9528846479.0,,-8.0995,,0.912,0.917,0.71,0.0,9772000.0
12,2014-08-02,1336462000.0,-7.308,,-9766822004.0,,-8.3018,,0.912,0.917,0.45,0.0,9772000.0
12,2014-09-01,1336462000.0,-7.484,,-10002486169.0,,-8.5021,,0.912,0.917,0.01,0.0,9772000.0
12,2014-10-01,1336462000.0,-7.592,,-10147055213.0,,-8.625,,0.912,0.917,0.0,0.0,9772000.0
12,2014-11-01,1336462000.0,-7.61,,-10169981675.0,,-8.6445,,0.912,0.917,0.0,0.0,9772000.0
12,2014-12-01,1336462000.0,-7.578,,-10127308837.0,,-8.6082,,0.912,0.917,0.0,0.0,9772000.0
12,2015-01-01,1336462000.0,-7.549,0.278,-10088444003.0,1085822713.0,-8.5752,1.1037,0.912,0.917,0.0,0.66,9772000.0
12,2015-01-31,1336462000.0,-7.542,,-10079682269.0,,-8.5677,,0.912,0.917,0.0,0.0,9772000.0
12,2015-03-03,1336462000.0,-7.556,,-10097815388.0,,-8.5831,,0.912,0.917,0.35,0.0,9772000.0
12,2015-04-02,1336462000.0,-7.593,,-10147144044.0,,-8.6251,,0.912,0.917,0.05,0.0,9772000.0
12,2015-05-03,1336462000.0,-7.662,,-10240511228.0,,-8.7044,,0.912,0.917,0.0,0.0,9772000.0
12,2015-06-02,1336462000.0,-7.771,,-10385334368.0,,-8.8275,,0.912,0.917,0.15,0.0,9772000.0
12,2015-07-02,1336462000.0,-7.923,,-10588200848.0,,-9.0,,0.912,0.917,0.4,0.0,9772000.0
12,2015-08-02,1336462000.0,-8.114,,-10843551970.0,,-9.217,,0.912,0.917,0.32,0.0,9772000.0
12,2015-09-01,1336462000.0,-8.302,,-11095704738.0,,-9.4313,,0.912,0.917,0.03,0.0,9772000.0
12,2015-10-02,1336462000.0,-8.421,,-11254587037.0,,-9.5664,,0.912,0.917,0.0,0.0,9772000.0
12,2015-11-01,1336462000.0,-8.447,,-11289401288.0,,-9.596,,0.912,0.917,0.0,0.0,9772000.0
12,2015-12-02,1336462000.0,-8.423,,-11256912342.0,,-9.5684,,0.912,0.917,0.0,0.0,9772000.0
12,2016-01-01,1336462000.0,-8.4,0.337,-11226869425.0,1221057618.0,-9.5428,1.2373,0.912,0.917,0.0,0.62,9772000.0
12,2016-01-31,1336462000.0,-8.399,,-11225461515.0,,-9.5416,,0.912,0.917,0.0,0.0,9772000.0
12,2016-03-02,1336462000.0,-8.417,,-11249311193.0,,-9.5619,,0.912,0.917,0.02,0.0,9772000.0
12,2016-04-01,1336462000.0,-8.457,,-11302747231.0,,-9.6073,,0.912,0.917,0.06,0.0,9772000.0
12,2016-05-02,1336462000.0,-8.529,,-11399059199.0,,-9.6892,,0.912,0.917,0.36,0.0,9772000.0
12,2016-06-01,1336462000.0,-8.639,,-11546076134.0,,-9.8142,,0.912,0.917,0.1,0.0,9772000.0
12,2016-07-02,1336462000.0,-8.792,,-11750211270.0,,-9.9877,,0.912,0.917,0.29,0.0,9772000.0
12,2016-08-01,1336462000.0,-8.983,,-12005662353.0,,-10.2048,,0.912,0.917,0.2,0.0,9772000.0
12,2016-09-01,1336462000.0,-9.171,,-12256631354.0,,-10.4181,,0.912,0.917,0.17,0.0,9772000.0
12,2016-10-01,1336462000.0,-9.288,,-12412621229.0,,-10.5507,,0.912,0.917,0.0,0.0,9772000.0
12,2016-10-31,1336462000.0,-9.31,,-12442838994.0,,-10.5764,,0.912,0.917,0.01,0.0,9772000.0
12,2016-12-01,1336462000.0,-9.282,,-12404755767.0,,-10.544,,0.912,0.917,0.0,0.0,9772000.0
12,2016-12-31,1336462000.0,-9.255,0.366,-12368726296.0,1342887217.0,-10.5134,1.3615,0.912,0.917,0.0,0.73,9772000.0
12,2017-01-31,1336462000.0,-9.249,,-12361143231.0,,-10.507,,0.912,0.917,0.01,0.0,9772000.0
12,2017-03-02,1336462000.0,-9.262,,-12378713881.0,,-10.5219,,0.912,0.917,0.22,0.0,9772000.0
12,2017-04-02,1336462000.0,-9.298,,-12426094002.0,,-10.5622,,0.912,0.917,0.01,0.0,9772000.0
12,2017-05-02,1336462000.0,-9.366,,-12516985734.0,,-10.6394,,0.912,0.917,0.03,0.0,9772000.0
12,2017-06-01,1336462000.0,-9.472,,-12659396940.0,,-10.7605,,0.912,0.917,0.16,0.0,9772000.0
12,2017-07-02,1336462000.0,-9.623,,-12860218466.0,,-10.9312,,0.912,0.917,0.29,0.0,9772000.0
12,2017-08-01,1336462000.0,-9.813,,-13114217614.0,,-11.1471,,0.912,0.917,0.58,0.0,9772000.0
12,2017-09-01,1336462000.0,-10.0,,-13364783645.0,,-11.3601,,0.912,0.917,0.41,0.0,9772000.0
12,2017-10-01,1336462000.0,-10.116,,-13519697144.0,,-11.4917,,0.912,0.917,0.01,0.0,9772000.0
12,2017-11-01,1336462000.0,-10.137,,-13548044033.0,,-11.5158,,0.912,0.917,0.0,0.0,9772000.0
12,2017-12-01,1336462000.0,-10.108,,-13508409010.0,,-11.4821,,0.912,0.917,0.01,0.0,9772000.0
12,2018-01-01,1336462000.0,-10.08,0.33,-13471740001.0,1431869705.0,-11.451,1.461,0.912,0.917,0.0,0.36,9772000.0
12,2018-01-31,1336462000.0,-10.075,,-13464365540.0,,-11.4447,,0.912,0.917,0.0,0.0,9772000.0
12,2018-03-02,1336462000.0,-10.088,,-13482829749.0,,-11.4604,,0.912,0.917,0.01,0.0,9772000.0
12,2018-04-02,1336462000.0,-10.125,,-13531930575.0,,-11.5021,,0.912,0.917,0.1,0.0,9772000.0
12,2018-05-02,1336462000.0,-10.195,,-13625622148.0,,-11.5818,,0.912,0.917,0.17,0.0,9772000.0
12,2018-06-02,1336462000.0,-10.305,,-13771917701.0,,-11.7061,,0.912,0.917,0.11,0.0,9772000.0
12,2018-07-02,1336462000.0,-10.459,,-13977473991.0,,-11.8809,,0.912,0.917,0.15,0.0,9772000.0
12,2018-08-02,1336462000.0,-10.652,,-14236633132.0,,-12.1011,,0.912,0.917,0.0,0.0,9772000.0
12,2018-09-01,1336462000.0,-10.844,,-14492447560.0,,-12.3186,,0.912,0.917,0.03,0.0,9772000.0
12,2018-10-01,1336462000.0,-10.964,,-14652952213.0,,-12.455,,0.912,0.917,0.0,0.0,9772000.0
12,2018-11-01,1336462000.0,-10.99,,-14687406208.0,,-12.4843,,0.912,0.917,0.0,0.0,9772000.0
12,2018-12-01,1336462000.0,-10.965,,-14654100015.0,,-12.456,,0.912,0.917,0.0,0.0,9772000.0
