reg,time,area,dh,err_dh,dvol,err_dvol,dm,err_dm,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,area_nodata
2,2000-01-01,14524224000.0,0.0,0.22,0.0,3195701219.0,0.0,2.7163,0.977,0.982,0.0,0.7,40068000.0
2,2000-01-31,14524224000.0,0.126,,1833476663.0,,1.5585,,0.977,0.982,0.0,0.0,40068000.0
2,2000-03-02,14524224000.0,0.243,,3535337651.0,,3.005,,0.977,0.982,0.0,0.0,40068000.0
2,2000-04-01,14524224000.0,0.332,,4815667928.0,,4.0933,,0.977,0.982,0.01,0.0,40068000.0
2,2000-05-02,14524224000.0,0.368,,5347121202.0,,4.5451,,0.977,0.982,0.04,0.0,40068000.0
2,2000-06-01,14524224000.0,0.34,,4937687708.0,,4.197,,0.977,0.982,0.06,0.0,40068000.0
2,2000-07-02,14524224000.0,0.229,,3322739776.0,,2.8243,,0.977,0.982,0.16,0.0,40068000.0
2,2000-08-01,14524224000.0,0.023,,336374975.0,,0.2859,,0.977,0.982,0.2,0.0,40068000.0
2,2000-09-01,14524224000.0,-0.215,,-3127375847.0,,-2.6583,,0.977,0.982,0.29,0.0,40068000.0
2,2000-10-01,14524224000.0,-0.366,,-5313114389.0,,-4.5161,,0.977,0.982,0.1,0.0,40068000.0
2,2000-10-31,14524224000.0,-0.372,,-5404209694.0,,-4.5936,,0.977,0.982,0.18,0.0,40068000.0
2,2000-12-01,14524224000.0,-0.28,,-4068299877.0,,-3.4581,,0.977,0.982,0.01,0.0,40068000.0
2,2000-12-31,14524224000.0,-0.156,0.094,-2262143308.0,1379950958.0,-1.9228,1.1808,0.977,0.982,0.03,0.8,40068000.0
2,2001-01-31,14524224000.0,-0.029,,-420566995.0,,-0.3575,,0.977,0.982,0.48,0.0,40068000.0
2,2001-03-02,14524224000.0,0.089,,1291391654.0,,1.0977,,0.977,0.982,0.17,0.0,40068000.0
2,2001-04-02,14524224000.0,0.177,,2577468115.0,,2.1908,,0.977,0.982,0.01,0.0,40068000.0
2,2001-05-02,14524224000.0,0.214,,3111641160.0,,2.6449,,0.977,0.982,0.05,0.0,40068000.0
2,2001-06-01,14524224000.0,0.186,,2707308958.0,,2.3012,,0.977,0.982,0.02,0.0,40068000.0
2,2001-07-02,14524224000.0,0.076,,1105091851.0,,0.9393,,0.977,0.982,0.12,0.0,40068000.0
2,2001-08-01,14524224000.0,-0.128,,-1855333205.0,,-1.577,,0.977,0.982,0.16,0.0,40068000.0
2,2001-09-01,14524224000.0,-0.364,,-5281261618.0,,-4.4891,,0.977,0.982,0.11,0.0,40068000.0
2,2001-10-01,14524224000.0,-0.512,,-7437584129.0,,-6.3219,,0.977,0.982,0.06,0.0,40068000.0
2,2001-11-01,14524224000.0,-0.518,,-7530090323.0,,-6.4006,,0.977,0.982,0.03,0.0,40068000.0
2,2001-12-01,14524224000.0,-0.429,,-6226388014.0,,-5.2924,,0.977,0.982,0.02,0.0,40068000.0
2,2002-01-01,14524224000.0,-0.308,0.157,-4471602688.0,2315918226.0,-3.8009,1.9867,0.977,0.982,0.04,0.63,40068000.0
2,2002-01-31,14524224000.0,-0.186,,-2694902769.0,,-2.2907,,0.977,0.982,0.2,0.0,40068000.0
2,2002-03-02,14524224000.0,-0.073,,-1060330184.0,,-0.9013,,0.977,0.982,0.12,0.0,40068000.0
2,2002-04-02,14524224000.0,0.01,,139725307.0,,0.1188,,0.977,0.982,0.19,0.0,40068000.0
2,2002-05-02,14524224000.0,0.04,,580034536.0,,0.493,,0.977,0.982,0.03,0.0,40068000.0
2,2002-06-02,14524224000.0,0.005,,74440199.0,,0.0633,,0.977,0.982,0.03,0.0,40068000.0
2,2002-07-02,14524224000.0,-0.112,,-1630327567.0,,-1.3858,,0.977,0.982,0.15,0.0,40068000.0
2,2002-08-02,14524224000.0,-0.323,,-4691998193.0,,-3.9882,,0.977,0.982,0.17,0.0,40068000.0
2,2002-09-01,14524224000.0,-0.566,,-8226479917.0,,-6.9925,,0.977,0.982,0.25,0.0,40068000.0
2,2002-10-01,14524224000.0,-0.724,,-10511251076.0,,-8.9346,,0.977,0.982,0.13,0.0,40068000.0
2,2002-11-01,14524224000.0,-0.74,,-10752236901.0,,-9.1394,,0.977,0.982,0.02,0.0,40068000.0
2,2002-12-01,14524224000.0,-0.661,,-9604928453.0,,-8.1642,,0.977,0.982,0.0,0.0,40068000.0
2,2003-01-01,14524224000.0,-0.551,0.118,-8005500174.0,1843586303.0,-6.8047,1.639,0.977,0.982,0.02,0.75,40068000.0
2,2003-01-31,14524224000.0,-0.439,,-6379434371.0,,-5.4225,,0.977,0.982,0.34,0.0,40068000.0
2,2003-03-03,14524224000.0,-0.336,,-4886002029.0,,-4.1531,,0.977,0.982,0.04,0.0,40068000.0
2,2003-04-02,14524224000.0,-0.262,,-3812546065.0,,-3.2407,,0.977,0.982,0.11,0.0,40068000.0
2,2003-05-03,14524224000.0,-0.24,,-3483243732.0,,-2.9608,,0.977,0.982,0.0,0.0,40068000.0
2,2003-06-02,14524224000.0,-0.281,,-4084728096.0,,-3.472,,0.977,0.982,0.18,0.0,40068000.0
2,2003-07-02,14524224000.0,-0.404,,-5871324176.0,,-4.9906,,0.977,0.982,0.29,0.0,40068000.0
2,2003-08-02,14524224000.0,-0.62,,-9001314588.0,,-7.6511,,0.977,0.982,0.12,0.0,40068000.0
2,2003-09-01,14524224000.0,-0.867,,-12591465175.0,,-10.7027,,0.977,0.982,0.11,0.0,40068000.0
2,2003-10-02,14524224000.0,-1.028,,-14928526358.0,,-12.6892,,0.977,0.982,0.05,0.0,40068000.0
2,2003-11-01,14524224000.0,-1.048,,-15228103064.0,,-12.9439,,0.977,0.982,0.13,0.0,40068000.0
2,2003-12-02,14524224000.0,-0.974,,-14142188603.0,,-12.0209,,0.977,0.982,0.0,0.0,40068000.0
2,2004-01-01,14524224000.0,-0.868,0.116,-12604766571.0,1985394279.0,-10.7141,1.8493,0.977,0.982,0.0,0.54,40068000.0
2,2004-01-31,14524224000.0,-0.76,,-11041874276.0,,-9.3856,,0.977,0.982,0.2,0.0,40068000.0
2,2004-03-02,14524224000.0,-0.662,,-9611058021.0,,-8.1694,,0.977,0.982,0.08,0.0,40068000.0
2,2004-04-01,14524224000.0,-0.592,,-8599857653.0,,-7.3099,,0.977,0.982,0.09,0.0,40068000.0
2,2004-05-02,14524224000.0,-0.574,,-8337022838.0,,-7.0865,,0.977,0.982,0.14,0.0,40068000.0
2,2004-06-01,14524224000.0,-0.62,,-9010394224.0,,-7.6588,,0.977,0.982,0.05,0.0,40068000.0
2,2004-07-02,14524224000.0,-0.749,,-10871594150.0,,-9.2409,,0.977,0.982,0.21,0.0,40068000.0
2,2004-08-01,14524224000.0,-0.969,,-14077568378.0,,-11.9659,,0.977,0.982,0.14,0.0,40068000.0
2,2004-09-01,14524224000.0,-1.222,,-17746780440.0,,-15.0848,,0.977,0.982,0.02,0.0,40068000.0
2,2004-10-01,14524224000.0,-1.389,,-20172534936.0,,-17.1467,,0.977,0.982,0.04,0.0,40068000.0
2,2004-10-31,14524224000.0,-1.417,,-20581859183.0,,-17.4946,,0.977,0.982,0.01,0.0,40068000.0
2,2004-12-01,14524224000.0,-1.352,,-19631013521.0,,-16.6864,,0.977,0.982,0.0,0.0,40068000.0
2,2004-12-31,14524224000.0,-1.256,0.103,-18241530071.0,2130653083.0,-15.5053,2.1161,0.977,0.982,0.01,0.84,40068000.0
2,2005-01-31,14524224000.0,-1.159,,-16826820346.0,,-14.3028,,0.977,0.982,0.38,0.0,40068000.0
2,2005-03-02,14524224000.0,-1.07,,-15539170814.0,,-13.2083,,0.977,0.982,0.29,0.0,40068000.0
2,2005-04-02,14524224000.0,-1.01,,-14667030030.0,,-12.467,,0.977,0.982,0.34,0.0,40068000.0
2,2005-05-02,14524224000.0,-1.001,,-14544581772.0,,-12.3629,,0.977,0.982,0.15,0.0,40068000.0
2,2005-06-01,14524224000.0,-1.058,,-15359803236.0,,-13.0558,,0.977,0.982,0.07,0.0,40068000.0
2,2005-07-02,14524224000.0,-1.195,,-17359481799.0,,-14.7556,,0.977,0.982,0.17,0.0,40068000.0
2,2005-08-01,14524224000.0,-1.425,,-20696410093.0,,-17.5919,,0.977,0.982,0.42,0.0,40068000.0
2,2005-09-01,14524224000.0,-1.686,,-24486632195.0,,-20.8136,,0.977,0.982,0.11,0.0,40068000.0
2,2005-10-01,14524224000.0,-1.86,,-27019125148.0,,-22.9663,,0.977,0.982,0.02,0.0,40068000.0
2,2005-11-01,14524224000.0,-1.895,,-27522646088.0,,-23.3942,,0.977,0.982,0.02,0.0,40068000.0
2,2005-12-01,14524224000.0,-1.836,,-26662277114.0,,-22.6629,,0.977,0.982,0.04,0.0,40068000.0
2,2006-01-01,14524224000.0,-1.746,0.119,-25359541415.0,2722886126.0,-21.5556,2.7698,0.977,0.982,0.0,0.83,40068000.0
2,2006-01-31,14524224000.0,-1.654,,-24020116984.0,,-20.4171,,0.977,0.982,0.18,0.0,40068000.0
2,2006-03-02,14524224000.0,-1.569,,-22787476928.0,,-19.3694,,0.977,0.982,0.23,0.0,40068000.0
2,2006-04-02,14524224000.0,-1.511,,-21946886953.0,,-18.6549,,0.977,0.982,0.21,0.0,40068000.0
2,2006-05-02,14524224000.0,-1.503,,-21832213921.0,,-18.5574,,0.977,0.982,0.07,0.0,40068000.0
2,2006-06-02,14524224000.0,-1.558,,-22631369479.0,,-19.2367,,0.977,0.982,0.04,0.0,40068000.0
2,2006-07-02,14524224000.0,-1.693,,-24592180709.0,,-20.9034,,0.977,0.982,0.33,0.0,40068000.0
2,2006-08-02,14524224000.0,-1.919,,-27868611567.0,,-23.6883,,0.977,0.982,0.39,0.0,40068000.0
2,2006-09-01,14524224000.0,-2.174,,-31578109235.0,,-26.8414,,0.977,0.982,0.41,0.0,40068000.0
2,2006-10-01,14524224000.0,-2.341,,-34002165884.0,,-28.9018,,0.977,0.982,0.23,0.0,40068000.0
2,2006-11-01,14524224000.0,-2.366,,-34364278285.0,,-29.2096,,0.977,0.982,0.0,0.0,40068000.0
2,2006-12-01,14524224000.0,-2.296,,-33342121397.0,,-28.3408,,0.977,0.982,0.0,0.0,40068000.0
2,2007-01-01,14524224000.0,-2.194,0.114,-31868109889.0,3123038170.0,-27.0879,3.2715,0.977,0.982,0.05,0.72,40068000.0
2,2007-01-31,14524224000.0,-2.09,,-30350808487.0,,-25.7982,,0.977,0.982,0.16,0.0,40068000.0
2,2007-03-03,14524224000.0,-1.992,,-28937147312.0,,-24.5966,,0.977,0.982,0.15,0.0,40068000.0
2,2007-04-02,14524224000.0,-1.922,,-27916306489.0,,-23.7289,,0.977,0.982,0.28,0.0,40068000.0
2,2007-05-03,14524224000.0,-1.902,,-27627257240.0,,-23.4832,,0.977,0.982,0.23,0.0,40068000.0
2,2007-06-02,14524224000.0,-1.946,,-28263850396.0,,-24.0243,,0.977,0.982,0.1,0.0,40068000.0
2,2007-07-02,14524224000.0,-2.071,,-30076129532.0,,-25.5647,,0.977,0.982,0.35,0.0,40068000.0
2,2007-08-02,14524224000.0,-2.287,,-33215601336.0,,-28.2333,,0.977,0.982,0.06,0.0,40068000.0
2,2007-09-01,14524224000.0,-2.534,,-36804862081.0,,-31.2841,,0.977,0.982,0.19,0.0,40068000.0
